time,Airport,temperature,precipitation,cloudcover,wind_speed,wind_direction,pressure,humidity,visibility,dew_point_2m,weather_code,cape,lifted_index,cloud_cover_low,Visibility_SM,Visibility_Deficit_5KM_M,Visibility_Deficit_3SM_M,Visibility_Severity_Score,Dew_Point_Spread_C,Wind_Sector,Wind_Runway_Relative_Angle_Deg,Crosswind_Kmh,Headwind_Kmh,Tailwind_Default_Runway_Kmh,Wind_Kt,Crosswind_Kt,Headwind_Kt,Tailwind_Default_Runway_Kt,Temp_Change_1H_C,Temp_Change_3H_C,Pressure_Change_3H_Hpa,Precip_Cumsum_1H_Mm,Precip_Cumsum_3H_Mm,Precip_Cumsum_6H_Mm,Wind_Gust_Estimate_Kmh,Crosswind_Max_3H_Kmh,Wind_Gust_Estimate_Kt,Crosswind_Max_3H_Kt,Gust_Variation_Kmh,Gust_Variation_Kt,Is_Rain,Is_Heavy_Rain,Is_Low_Visibility,Is_Fog,Is_Dewpoint_Spread_Le_1_5C,Is_Radiation_Fog_Risk,Is_WMO_Rain_Code,Is_Below_3SM_Visibility,Is_Below_1SM_Visibility,Is_Crosswind_10kt,Is_Tailwind_Default_Runway_5kt,Is_Low_Ceiling_Risk,Is_Severe_Convection_Risk,Is_Thunderstorm_Risk,Convective_Severity_Score,Runway_Wet_Risk,Forced_Runway_Swap_Risk,Weather_Delay_Risk_Score,Aviation_Operational_Risk_Score
2025-12-17 18:00:00,DAD,23.5,0.1,100,4.8,34,1016.4,82,6840.0,20.2,51,120.0,0.2,11,4.25,0.0,0.0,0,3.3,NE,44.0,3.33,3.45,0.0,2.59,1.8,1.86,0.0,-0.5,-0.2,1.6,0.1,0.4,0.9,10.5,8.16,5.67,4.41,5.7,3.08,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2
2025-12-17 19:00:00,DAD,23.0,0.2,100,4.4,27,1017.3,83,11780.0,19.9,51,90.0,0.6,13,7.32,0.0,0.0,0,3.1,NE,37.0,2.65,3.51,0.0,2.38,1.43,1.9,0.0,-0.5,-1.0,2.4,0.2,0.4,0.8,9.2,7.35,4.97,3.97,4.8,2.59,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2
2025-12-17 20:00:00,DAD,22.8,0.1,100,3.7,39,1017.8,84,21540.0,20.0,51,100.0,0.8,15,13.38,0.0,0.0,0,2.8,NE,49.0,2.79,2.43,0.0,2.0,1.51,1.31,0.0,-0.2,-1.2,2.3,0.1,0.4,0.9,4.8,3.33,2.59,1.8,1.1,0.59,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2
2025-12-17 21:00:00,DAD,22.5,0.3,99,3.1,24,1018.0,87,21560.0,20.1,51,90.0,0.5,16,13.4,0.0,0.0,0,2.4,NE,34.0,1.73,2.57,0.0,1.67,0.94,1.39,0.0,-0.3,-1.0,1.6,0.3,0.6,1.0,4.4,2.79,2.38,1.51,1.3,0.7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2
2025-12-17 22:00:00,DAD,22.5,0.0,100,2.7,352,1017.7,88,21560.0,20.3,3,90.0,-0.1,9,13.4,0.0,0.0,0,2.2,N,2.0,0.09,2.7,0.0,1.46,0.05,1.46,0.0,0.0,-0.5,0.4,0.0,0.4,0.8,3.7,2.79,2.0,1.51,1.0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-17 23:00:00,DAD,22.1,0.0,99,2.8,333,1017.3,90,19360.0,20.5,3,100.0,0.3,9,12.03,0.0,0.0,0,1.6,NW,17.0,0.82,2.68,0.0,1.51,0.44,1.45,0.0,-0.4,-0.7,-0.5,0.0,0.3,0.7,3.1,1.73,1.67,0.94,0.3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-18 00:00:00,DAD,21.8,0.0,70,3.5,351,1016.8,92,19360.0,20.5,2,90.0,0.1,12,12.03,0.0,0.0,0,1.3,N,1.0,0.06,3.5,0.0,1.89,0.03,1.89,0.0,-0.3,-0.7,-1.2,0.0,0.0,0.6,3.5,0.82,1.89,0.44,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2025-12-18 01:00:00,DAD,22.3,0.0,100,5.6,6,1016.5,88,19360.0,20.1,3,110.0,0.5,14,12.03,0.0,0.0,0,2.2,N,16.0,1.54,5.38,0.0,3.02,0.83,2.91,0.0,0.5,-0.2,-1.2,0.0,0.0,0.4,5.6,1.54,3.02,0.83,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-18 02:00:00,DAD,22.6,0.0,100,6.4,16,1016.0,84,21580.0,19.8,3,90.0,0.5,11,13.41,0.0,0.0,0,2.8,N,26.0,2.81,5.75,0.0,3.46,1.51,3.11,0.0,0.3,0.5,-1.3,0.0,0.0,0.3,6.4,2.81,3.46,1.51,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-18 03:00:00,DAD,22.4,0.0,95,8.0,9,1015.6,84,21580.0,19.6,3,70.0,0.5,16,13.41,0.0,0.0,0,2.8,N,19.0,2.6,7.56,0.0,4.32,1.41,4.08,0.0,-0.2,0.6,-1.2,0.0,0.0,0.0,8.0,2.81,4.32,1.51,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-18 04:00:00,DAD,22.2,0.0,45,10.0,9,1015.7,85,19200.0,19.6,1,70.0,1.0,17,11.93,0.0,0.0,0,2.6,N,19.0,3.26,9.46,0.0,5.4,1.76,5.11,0.0,-0.2,-0.1,-0.8,0.0,0.0,0.0,10.0,3.26,5.4,1.76,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-18 05:00:00,DAD,22.1,0.2,30,8.8,358,1015.9,86,18820.0,19.6,51,60.0,1.6,14,11.69,0.0,0.0,0,2.5,N,8.0,1.22,8.71,0.0,4.75,0.66,4.71,0.0,-0.1,-0.5,-0.1,0.2,0.2,0.2,10.0,3.26,5.4,1.76,1.2,0.65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2025-12-18 06:00:00,DAD,21.8,0.0,32,6.7,340,1016.2,87,18760.0,19.5,1,60.0,1.7,18,11.66,0.0,0.0,0,2.3,N,10.0,1.16,6.6,0.0,3.62,0.63,3.56,0.0,-0.3,-0.6,0.6,0.0,0.2,0.2,10.0,3.26,5.4,1.76,3.3,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-18 07:00:00,DAD,22.0,0.0,55,5.9,348,1016.6,92,10220.0,20.6,2,100.0,1.6,23,6.35,0.0,0.0,0,1.4,N,2.0,0.21,5.9,0.0,3.19,0.11,3.18,0.0,0.2,-0.2,0.9,0.0,0.2,0.2,8.8,1.22,4.75,0.66,2.9,1.57,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2025-12-18 08:00:00,DAD,23.1,0.3,63,7.7,359,1017.2,87,9760.0,20.8,51,130.0,1.1,34,6.06,0.0,0.0,0,2.3,N,9.0,1.2,7.61,0.0,4.16,0.65,4.11,0.0,1.1,1.0,1.3,0.3,0.3,0.5,7.7,1.2,4.16,0.65,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2025-12-18 09:00:00,DAD,23.8,0.1,42,10.1,11,1017.5,83,10140.0,20.7,51,100.0,1.2,11,6.3,0.0,0.0,0,3.1,N,21.0,3.62,9.43,0.0,5.45,1.95,5.09,0.0,0.7,2.0,1.3,0.1,0.4,0.6,10.1,3.62,5.45,1.95,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2025-12-18 10:00:00,DAD,24.5,0.1,70,12.3,12,1017.4,77,9680.0,20.2,51,50.0,0.8,7,6.01,0.0,0.0,0,4.3,N,22.0,4.61,11.4,0.0,6.64,2.49,6.16,0.0,0.7,2.5,0.8,0.1,0.5,0.7,12.3,4.61,6.64,2.49,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2025-12-18 11:00:00,DAD,24.9,0.1,58,14.6,19,1016.6,74,6560.0,20.0,51,30.0,0.5,16,4.08,0.0,0.0,0,4.9,N,29.0,7.08,12.77,0.0,7.88,3.82,6.89,0.0,0.4,1.8,-0.6,0.1,0.3,0.6,14.6,7.08,7.88,3.82,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2025-12-18 12:00:00,DAD,24.8,0.3,41,16.0,21,1015.5,74,6820.0,19.8,51,20.0,0.4,37,4.24,0.0,0.0,0,5.0,N,31.0,8.24,13.71,0.0,8.64,4.45,7.41,0.0,-0.1,1.0,-2.0,0.3,0.5,0.9,16.0,8.24,8.64,4.45,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2025-12-18 13:00:00,DAD,24.8,0.3,25,15.0,18,1014.6,74,9240.0,19.8,51,20.0,0.0,22,5.74,0.0,0.0,0,5.0,N,28.0,7.04,13.24,0.0,8.1,3.8,7.15,0.0,0.0,0.3,-2.8,0.3,0.7,1.2,16.0,8.24,8.64,4.45,1.0,0.54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2025-12-18 14:00:00,DAD,24.9,0.1,25,14.5,17,1013.8,73,12460.0,19.7,51,20.0,-0.3,23,7.74,0.0,0.0,0,5.2,N,27.0,6.58,12.92,0.0,7.83,3.55,6.98,0.0,0.1,0.0,-2.8,0.1,0.7,1.0,16.0,8.24,8.64,4.45,1.5,0.81,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2025-12-18 15:00:00,DAD,24.6,0.1,37,15.1,18,1013.4,73,9980.0,19.4,51,10.0,-0.6,31,6.2,0.0,0.0,0,5.2,N,28.0,7.09,13.33,0.0,8.15,3.83,7.2,0.0,-0.3,-0.2,-2.1,0.1,0.5,1.0,15.1,7.09,8.15,3.83,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2025-12-18 16:00:00,DAD,23.9,0.1,41,14.0,18,1013.6,77,11400.0,19.5,51,10.0,-0.6,25,7.08,0.0,0.0,0,4.4,N,28.0,6.57,12.36,0.0,7.56,3.55,6.67,0.0,-0.7,-0.9,-1.0,0.1,0.3,1.0,15.1,7.09,8.15,3.83,1.1,0.59,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2025-12-18 17:00:00,DAD,23.0,0.1,40,12.7,18,1013.8,83,12720.0,20.0,51,40.0,0.1,24,7.9,0.0,0.0,0,3.0,N,28.0,5.96,11.21,0.0,6.86,3.22,6.05,0.0,-0.9,-1.9,0.0,0.1,0.3,1.0,15.1,7.09,8.15,3.83,2.4,1.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2025-12-18 18:00:00,DAD,22.5,0.0,100,11.2,2,1014.2,87,9920.0,20.2,3,0.0,0.4,87,6.16,0.0,0.0,0,2.3,N,12.0,2.33,10.96,0.0,6.05,1.26,5.92,0.0,-0.5,-2.1,0.8,0.0,0.2,0.7,14.0,6.57,7.56,3.55,2.8,1.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2025-12-18 19:00:00,DAD,22.8,0.4,83,14.8,358,1014.9,88,8220.0,20.7,51,150.0,0.4,34,5.11,0.0,0.0,0,2.1,N,8.0,2.06,14.66,0.0,7.99,1.11,7.91,0.0,0.3,-1.1,1.3,0.4,0.5,0.8,14.8,5.96,7.99,3.22,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2
2025-12-18 20:00:00,DAD,22.4,0.3,55,11.2,350,1015.3,90,6620.0,20.7,51,90.0,0.8,29,4.11,0.0,0.0,0,1.7,N,0.0,0.0,11.2,0.0,6.05,0.0,6.05,0.0,-0.4,-0.6,1.5,0.3,0.7,1.0,14.8,2.33,7.99,1.26,3.6,1.94,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2025-12-18 21:00:00,DAD,22.3,0.1,99,10.3,348,1015.5,91,11940.0,20.8,51,90.0,0.8,99,7.42,0.0,0.0,0,1.5,N,2.0,0.36,10.29,0.0,5.56,0.19,5.56,0.0,-0.1,-0.2,1.3,0.1,0.8,1.0,14.8,2.06,7.99,1.11,4.5,2.43,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,2,3
2025-12-18 22:00:00,DAD,22.2,0.0,100,9.8,343,1015.4,91,11860.0,20.6,3,80.0,1.4,99,7.37,0.0,0.0,0,1.6,N,7.0,1.19,9.73,0.0,5.29,0.64,5.25,0.0,-0.1,-0.6,0.5,0.0,0.4,0.9,11.2,1.19,6.05,0.64,1.4,0.76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2025-12-18 23:00:00,DAD,22.2,0.0,95,10.2,350,1015.3,91,9800.0,20.6,3,80.0,1.7,88,6.09,0.0,0.0,0,1.6,N,0.0,0.0,10.2,0.0,5.51,0.0,5.51,0.0,0.0,-0.2,0.0,0.0,0.1,0.8,10.3,1.19,5.56,0.64,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2025-12-19 00:00:00,DAD,22.2,0.0,70,7.6,346,1014.8,91,9360.0,20.7,2,100.0,1.9,23,5.82,0.0,0.0,0,1.5,N,4.0,0.53,7.58,0.0,4.1,0.29,4.09,0.0,0.0,-0.1,-0.7,0.0,0.0,0.8,10.2,1.19,5.51,0.64,2.6,1.4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2025-12-19 01:00:00,DAD,22.2,0.1,62,7.2,346,1014.0,91,7260.0,20.6,51,100.0,1.3,45,4.51,0.0,0.0,0,1.6,N,4.0,0.5,7.18,0.0,3.89,0.27,3.88,0.0,0.0,0.0,-1.4,0.1,0.1,0.5,10.2,0.53,5.51,0.29,3.0,1.62,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2025-12-19 02:00:00,DAD,21.9,0.3,52,6.2,352,1013.3,93,6900.0,20.7,51,80.0,1.3,47,4.29,0.0,0.0,0,1.2,N,2.0,0.22,6.2,0.0,3.35,0.12,3.35,0.0,-0.3,-0.3,-2.0,0.3,0.4,0.5,7.6,0.53,4.1,0.29,1.4,0.76,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1
2025-12-19 03:00:00,DAD,21.7,0.2,49,4.8,323,1012.9,95,11520.0,20.8,51,80.0,1.6,32,7.16,0.0,0.0,0,0.9,NW,27.0,2.18,4.28,0.0,2.59,1.18,2.31,0.0,-0.2,-0.5,-1.9,0.2,0.6,0.6,7.2,2.18,3.89,1.18,2.4,1.3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1
2025-12-19 04:00:00,DAD,21.5,0.0,91,5.8,306,1012.9,95,2840.0,20.6,3,50.0,2.0,36,1.76,2160.0,1988.03,2,0.9,NW,44.0,4.03,4.17,0.0,3.13,2.18,2.25,0.0,-0.2,-0.7,-1.1,0.0,0.5,0.6,6.2,4.03,3.35,2.18,0.4,0.22,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2
2025-12-19 05:00:00,DAD,21.5,0.0,48,6.8,320,1013.2,93,3320.0,20.4,1,10.0,1.9,31,2.06,1680.0,1508.03,2,1.1,NW,30.0,3.4,5.89,0.0,3.67,1.84,3.18,0.0,0.0,-0.4,-0.1,0.0,0.2,0.6,6.8,4.03,3.67,2.18,0.0,0.0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2
2025-12-19 06:00:00,DAD,21.5,0.0,29,8.1,325,1013.6,93,8360.0,20.4,1,20.0,2.2,15,5.19,0.0,0.0,0,1.1,NW,25.0,3.42,7.34,0.0,4.37,1.85,3.96,0.0,0.0,-0.2,0.7,0.0,0.0,0.6,8.1,4.03,4.37,2.18,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2025-12-19 07:00:00,DAD,21.9,0.0,45,8.1,328,1014.2,93,14300.0,20.6,1,20.0,2.1,43,8.89,0.0,0.0,0,1.3,NW,22.0,3.03,7.51,0.0,4.37,1.64,4.06,0.0,0.4,0.4,1.3,0.0,0.0,0.5,8.1,3.42,4.37,1.85,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2025-12-19 08:00:00,DAD,22.6,0.0,87,9.4,330,1015.0,87,19500.0,20.5,3,20.0,2.1,86,12.12,0.0,0.0,0,2.1,NW,20.0,3.21,8.83,0.0,5.08,1.74,4.77,0.0,0.7,1.1,1.8,0.0,0.0,0.2,9.4,3.42,5.08,1.85,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2025-12-19 09:00:00,DAD,23.1,0.0,100,10.7,340,1015.2,86,21720.0,20.6,3,30.0,1.5,100,13.5,0.0,0.0,0,2.5,N,10.0,1.86,10.54,0.0,5.78,1.0,5.69,0.0,0.5,1.6,1.6,0.0,0.0,0.0,10.7,3.21,5.78,1.74,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2025-12-19 10:00:00,DAD,23.7,0.0,73,12.6,343,1014.8,82,21720.0,20.5,2,20.0,1.0,71,13.5,0.0,0.0,0,3.2,N,7.0,1.54,12.51,0.0,6.8,0.83,6.75,0.0,0.6,1.8,0.6,0.0,0.0,0.0,12.6,3.21,6.8,1.74,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-19 11:00:00,DAD,24.7,0.0,100,14.4,350,1014.2,76,25340.0,20.1,3,10.0,0.7,100,15.75,0.0,0.0,0,4.6,N,0.0,0.0,14.4,0.0,7.78,0.0,7.78,0.0,1.0,2.1,-0.8,0.0,0.0,0.0,14.4,1.86,7.78,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2025-12-19 12:00:00,DAD,25.0,0.0,100,16.0,358,1013.0,74,25340.0,20.0,3,0.0,0.4,100,15.75,0.0,0.0,0,5.0,N,8.0,2.23,15.84,0.0,8.64,1.2,8.56,0.0,0.3,1.9,-2.2,0.0,0.0,0.0,16.0,2.23,8.64,1.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2025-12-19 13:00:00,DAD,24.8,0.1,100,13.7,355,1012.1,75,25340.0,20.0,51,20.0,0.7,100,15.75,0.0,0.0,0,4.8,N,5.0,1.19,13.65,0.0,7.4,0.64,7.37,0.0,-0.2,1.1,-2.7,0.1,0.1,0.1,16.0,2.23,8.64,1.2,2.3,1.24,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,3
2025-12-19 14:00:00,DAD,24.8,0.0,100,14.2,4,1011.2,75,25340.0,20.0,3,30.0,0.9,100,15.75,0.0,0.0,0,4.8,N,14.0,3.44,13.78,0.0,7.67,1.85,7.44,0.0,0.0,0.1,-3.0,0.0,0.1,0.1,16.0,3.44,8.64,1.85,1.8,0.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2025-12-19 15:00:00,DAD,24.4,0.0,99,15.4,5,1011.0,77,25360.0,20.1,3,20.0,0.9,30,15.76,0.0,0.0,0,4.3,N,15.0,3.99,14.88,0.0,8.32,2.15,8.03,0.0,-0.4,-0.6,-2.0,0.0,0.1,0.1,15.4,3.99,8.32,2.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-19 16:00:00,DAD,23.9,0.1,98,14.8,2,1010.9,80,25360.0,20.2,51,40.0,0.8,76,15.76,0.0,0.0,0,3.7,N,12.0,3.08,14.48,0.0,7.99,1.66,7.82,0.0,-0.5,-0.9,-1.2,0.1,0.1,0.2,15.4,3.99,8.32,2.15,0.6,0.32,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2
2025-12-19 17:00:00,DAD,23.2,0.0,98,11.9,358,1011.3,85,11460.0,20.5,3,50.0,1.0,87,7.12,0.0,0.0,0,2.7,N,8.0,1.66,11.78,0.0,6.43,0.89,6.36,0.0,-0.7,-1.6,0.1,0.0,0.1,0.2,15.4,3.99,8.32,2.15,3.5,1.89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2025-12-19 18:00:00,DAD,23.0,0.1,97,9.4,359,1012.0,86,12560.0,20.6,51,60.0,1.7,70,7.8,0.0,0.0,0,2.4,N,9.0,1.47,9.28,0.0,5.08,0.79,5.01,0.0,-0.2,-1.4,1.0,0.1,0.2,0.3,14.8,3.08,7.99,1.66,5.4,2.92,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2
2025-12-19 19:00:00,DAD,23.0,0.0,100,6.5,336,1012.4,85,8300.0,20.5,3,60.0,1.7,98,5.16,0.0,0.0,0,2.5,NW,14.0,1.57,6.31,0.0,3.51,0.85,3.41,0.0,0.0,-0.9,1.5,0.0,0.1,0.2,11.9,1.66,6.43,0.89,5.4,2.92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2025-12-19 20:00:00,DAD,23.0,0.3,100,5.2,340,1012.7,88,7140.0,20.8,51,70.0,1.7,100,4.44,0.0,0.0,0,2.2,N,10.0,0.9,5.12,0.0,2.81,0.49,2.77,0.0,0.0,-0.2,1.4,0.3,0.4,0.5,9.4,1.57,5.08,0.85,4.2,2.27,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,3
2025-12-19 21:00:00,DAD,22.5,0.3,100,1.8,6,1012.8,92,7220.0,21.0,51,70.0,1.9,100,4.49,0.0,0.0,0,1.5,N,16.0,0.5,1.73,0.0,0.97,0.27,0.93,0.0,-0.5,-0.5,0.8,0.3,0.6,0.8,6.5,1.57,3.51,0.85,4.7,2.54,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,2,3
2025-12-19 22:00:00,DAD,22.4,0.3,100,2.4,27,1012.7,91,7240.0,20.9,51,70.0,1.9,100,4.5,0.0,0.0,0,1.5,NE,37.0,1.44,1.92,0.0,1.3,0.78,1.03,0.0,-0.1,-0.6,0.3,0.3,0.9,1.0,5.2,1.44,2.81,0.78,2.8,1.51,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,2,3
2025-12-19 23:00:00,DAD,22.1,0.4,81,7.1,350,1012.3,92,6860.0,20.9,51,10.0,2.1,45,4.26,0.0,0.0,0,1.2,N,0.0,0.0,7.1,0.0,3.83,0.0,3.83,0.0,-0.3,-0.9,-0.4,0.4,1.0,1.4,7.1,1.44,3.83,0.78,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,2
2025-12-20 00:00:00,DAD,22.0,0.3,100,8.9,351,1012.3,93,6320.0,20.8,51,20.0,2.1,100,3.93,0.0,0.0,0,1.2,N,1.0,0.16,8.9,0.0,4.81,0.08,4.8,0.0,-0.1,-0.5,-0.5,0.3,1.0,1.6,8.9,1.44,4.81,0.78,0.0,0.0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,4,3
2025-12-20 01:00:00,DAD,21.9,0.2,77,7.2,321,1012.2,93,8320.0,20.6,51,40.0,1.9,34,5.17,0.0,0.0,0,1.3,NW,29.0,3.49,6.3,0.0,3.89,1.88,3.4,0.0,-0.1,-0.5,-0.5,0.2,0.9,1.8,8.9,3.49,4.81,1.88,1.7,0.92,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1
2025-12-20 02:00:00,DAD,22.0,0.3,88,8.5,342,1011.8,93,8240.0,20.8,51,40.0,1.9,70,5.12,0.0,0.0,0,1.2,N,8.0,1.18,8.42,0.0,4.59,0.64,4.54,0.0,0.1,-0.1,-0.5,0.3,0.8,1.8,8.9,3.49,4.81,1.88,0.4,0.22,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,3,2
2025-12-20 03:00:00,DAD,22.0,0.5,100,9.1,346,1011.6,94,9640.0,21.0,53,40.0,1.7,100,5.99,0.0,0.0,0,1.0,N,4.0,0.63,9.08,0.0,4.91,0.34,4.9,0.0,0.0,0.0,-0.7,0.5,1.0,2.0,9.1,3.49,4.91,1.88,0.0,0.0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,4,3
2025-12-20 04:00:00,DAD,21.9,0.5,100,9.3,345,1011.4,95,6160.0,21.0,53,50.0,1.7,91,3.83,0.0,0.0,0,0.9,N,5.0,0.81,9.26,0.0,5.02,0.44,5.0,0.0,-0.1,0.0,-0.8,0.5,1.3,2.2,9.3,1.18,5.02,0.64,0.0,0.0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,4,3
2025-12-20 05:00:00,DAD,21.8,0.1,100,10.0,337,1011.8,95,8220.0,21.0,51,40.0,1.5,29,5.11,0.0,0.0,0,0.8,NW,13.0,2.25,9.74,0.0,5.4,1.21,5.26,0.0,-0.1,-0.2,0.0,0.1,1.1,1.9,10.0,2.25,5.4,1.21,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,2
2025-12-20 06:00:00,DAD,21.7,0.0,100,9.9,331,1012.4,95,12200.0,20.9,3,50.0,1.9,63,7.58,0.0,0.0,0,0.8,NW,19.0,3.22,9.36,0.0,5.35,1.74,5.05,0.0,-0.1,-0.3,0.8,0.0,0.6,1.6,10.0,3.22,5.4,1.74,0.1,0.05,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2025-12-20 07:00:00,DAD,22.1,0.0,93,9.6,340,1013.1,94,9360.0,21.1,3,70.0,1.7,87,5.82,0.0,0.0,0,1.0,N,10.0,1.67,9.45,0.0,5.18,0.9,5.1,0.0,0.4,0.2,1.7,0.0,0.1,1.4,10.0,3.22,5.4,1.74,0.4,0.22,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1
2025-12-20 08:00:00,DAD,22.9,0.0,77,11.5,343,1014.1,90,10760.0,21.1,2,70.0,1.1,70,6.69,0.0,0.0,0,1.8,N,7.0,1.4,11.41,0.0,6.21,0.76,6.16,0.0,0.8,1.1,2.3,0.0,0.0,1.1,11.5,3.22,6.21,1.74,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-20 09:00:00,DAD,23.8,0.0,99,13.2,349,1014.3,87,11420.0,21.5,3,140.0,0.5,91,7.1,0.0,0.0,0,2.3,N,1.0,0.23,13.2,0.0,7.13,0.12,7.13,0.0,0.9,2.1,1.9,0.0,0.0,0.6,13.2,1.67,7.13,0.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2025-12-20 10:00:00,DAD,24.2,0.0,96,12.5,349,1014.3,84,17420.0,21.3,3,110.0,0.0,77,10.82,0.0,0.0,0,2.9,N,1.0,0.22,12.5,0.0,6.75,0.12,6.75,0.0,0.4,2.1,1.2,0.0,0.0,0.1,13.2,1.4,7.13,0.76,0.7,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-20 11:00:00,DAD,24.8,0.0,99,14.1,3,1013.7,80,9400.0,21.1,3,70.0,-0.4,72,5.84,0.0,0.0,0,3.7,N,13.0,3.17,13.74,0.0,7.61,1.71,7.42,0.0,0.6,1.9,-0.4,0.0,0.0,0.0,14.1,3.17,7.61,1.71,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
