time,Airport,temperature,precipitation,cloudcover,wind_speed,wind_direction,pressure,humidity,visibility,Crosswind_Kmh,Headwind_Kmh,Temp_Change_1H_C,Temp_Change_3H_C,Pressure_Change_3H_Hpa,Precip_Cumsum_1H_Mm,Precip_Cumsum_3H_Mm,Precip_Cumsum_6H_Mm,Wind_Gust_Estimate_Kmh,Crosswind_Max_3H_Kmh,Is_Rain,Is_Heavy_Rain,Is_Strong_Wind,Is_Gale_Wind,Is_Low_Visibility,Is_Fog,Is_Freezing,Is_Extreme_Heat,Is_Thunderstorm_Risk,Runway_Wet_Risk,Runway_Ice_Risk,Weather_Delay_Risk_Score
2026-02-16 11:00:00,HAN,25.8,0.0,100,11.0,184,1014.3,62,24140.0,10.57,3.03,1.6,4.2,0.2,0.0,0.1,0.3,11.0,10.57,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-16 12:00:00,HAN,26.6,0.0,100,10.6,181,1013.3,58,24140.0,10.02,3.45,0.8,3.6,-1.5,0.0,0.0,0.3,11.0,10.57,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-16 13:00:00,HAN,27.0,0.0,92,9.0,180,1012.0,56,24140.0,8.46,3.08,0.4,2.8,-2.8,0.0,0.0,0.2,11.0,10.57,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-16 14:00:00,HAN,27.6,0.0,96,8.3,174,1010.9,54,24140.0,7.46,3.64,0.6,1.8,-3.4,0.0,0.0,0.1,10.6,10.02,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-16 15:00:00,HAN,27.8,0.0,99,8.6,160,1010.2,54,24140.0,6.59,5.53,0.2,1.2,-3.1,0.0,0.0,0.0,9.0,8.46,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-16 16:00:00,HAN,28.2,0.0,77,8.9,144,1009.9,52,24140.0,4.98,7.38,0.4,1.2,-2.1,0.0,0.0,0.0,8.9,7.46,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-16 17:00:00,HAN,27.4,0.0,17,8.7,143,1010.0,54,24140.0,4.74,7.3,-0.8,-0.2,-0.9,0.0,0.0,0.0,8.9,6.59,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-16 18:00:00,HAN,24.5,0.0,9,6.2,136,1010.4,66,24140.0,2.72,5.57,-2.9,-3.3,0.2,0.0,0.0,0.0,8.9,4.98,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-16 19:00:00,HAN,24.0,0.0,27,12.2,136,1010.8,70,24140.0,5.35,10.97,-0.5,-4.2,0.9,0.0,0.0,0.0,12.2,5.35,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-16 20:00:00,HAN,23.1,0.0,5,15.0,134,1011.9,75,24140.0,6.1,13.7,-0.9,-4.3,1.9,0.0,0.0,0.0,15.0,6.1,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-16 21:00:00,HAN,22.1,0.0,5,13.4,145,1012.4,81,24140.0,7.69,10.98,-1.0,-2.4,2.0,0.0,0.0,0.0,15.0,7.69,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-16 22:00:00,HAN,21.2,0.0,1,11.8,147,1012.8,87,24140.0,7.1,9.42,-0.9,-2.8,2.0,0.0,0.0,0.0,15.0,7.69,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-16 23:00:00,HAN,20.4,0.0,0,10.9,151,1013.0,93,24140.0,7.15,8.23,-0.8,-2.7,1.1,0.0,0.0,0.0,13.4,7.69,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 00:00:00,HAN,19.9,0.0,0,7.4,146,1013.4,96,24140.0,4.35,5.99,-0.5,-2.2,1.0,0.0,0.0,0.0,11.8,7.15,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 01:00:00,HAN,20.5,0.0,8,8.7,140,1013.2,98,24140.0,4.35,7.53,0.6,-0.7,0.4,0.0,0.0,0.0,10.9,7.15,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 02:00:00,HAN,20.5,0.0,100,6.5,114,1012.9,99,24140.0,0.45,6.48,0.0,0.1,-0.1,0.0,0.0,0.0,8.7,4.35,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 03:00:00,HAN,20.9,0.0,100,8.9,111,1012.9,97,24140.0,0.16,8.9,0.4,1.0,-0.5,0.0,0.0,0.0,8.9,4.35,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 04:00:00,HAN,21.0,0.0,100,9.0,110,1013.1,95,24140.0,0.0,9.0,0.1,0.5,-0.1,0.0,0.0,0.0,9.0,0.45,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 05:00:00,HAN,21.0,0.0,100,6.4,98,1013.3,96,24140.0,1.33,6.26,0.0,0.5,0.4,0.0,0.0,0.0,9.0,1.33,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 06:00:00,HAN,20.6,0.0,100,4.6,69,1014.4,98,24140.0,3.02,3.47,-0.4,-0.3,1.5,0.0,0.0,0.0,9.0,3.02,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 07:00:00,HAN,20.9,0.0,78,6.0,99,1015.4,95,24140.0,1.14,5.89,0.3,-0.1,2.3,0.0,0.0,0.0,6.4,3.02,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 08:00:00,HAN,22.4,0.0,99,5.6,61,1016.3,88,24140.0,4.23,3.67,1.5,1.4,3.0,0.0,0.0,0.0,6.0,4.23,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 09:00:00,HAN,22.6,0.2,95,7.7,72,1017.3,84,24020.0,4.74,6.07,0.2,2.0,2.9,0.2,0.2,0.2,7.7,4.74,1,0,0,0,0,0,0,0,1,1,0,1
2026-02-17 10:00:00,HAN,22.9,0.3,47,12.6,66,1018.0,83,20380.0,8.75,9.06,0.3,2.0,2.6,0.3,0.5,0.5,12.6,8.75,1,0,0,0,0,0,0,0,0,1,0,0
2026-02-17 11:00:00,HAN,24.0,0.1,86,14.4,60,1017.6,69,20920.0,11.03,9.26,1.1,1.6,1.3,0.1,0.6,0.6,14.4,11.03,1,0,0,0,0,0,0,0,1,1,0,1
2026-02-17 12:00:00,HAN,24.5,0.0,100,15.3,53,1016.6,64,24140.0,12.83,8.33,0.5,1.9,-0.7,0.0,0.4,0.6,15.3,12.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 13:00:00,HAN,25.2,0.0,77,14.8,57,1015.6,62,15340.0,11.82,8.91,0.7,2.3,-2.4,0.0,0.1,0.6,15.3,12.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 14:00:00,HAN,25.7,0.0,89,15.0,56,1014.6,60,16400.0,12.14,8.82,0.5,1.7,-3.0,0.0,0.0,0.6,15.3,12.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 15:00:00,HAN,25.8,0.0,49,15.5,64,1013.9,58,20400.0,11.15,10.77,0.1,1.3,-2.7,0.0,0.0,0.4,15.5,12.14,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 16:00:00,HAN,25.5,0.0,91,15.4,72,1014.1,57,24140.0,9.48,12.14,-0.3,0.3,-1.5,0.0,0.0,0.1,15.5,12.14,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 17:00:00,HAN,24.4,0.0,94,16.1,83,1014.3,64,24140.0,7.31,14.35,-1.1,-1.3,-0.3,0.0,0.0,0.0,16.1,11.15,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 18:00:00,HAN,23.3,0.0,72,16.6,73,1015.1,60,24140.0,9.99,13.26,-1.1,-2.5,1.2,0.0,0.0,0.0,16.6,9.99,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 19:00:00,HAN,22.0,0.0,99,12.4,81,1015.5,67,24140.0,6.01,10.85,-1.3,-3.5,1.4,0.0,0.0,0.0,16.6,9.99,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 20:00:00,HAN,21.9,0.0,100,12.9,67,1016.2,63,24140.0,8.8,9.43,-0.1,-2.5,1.9,0.0,0.0,0.0,16.6,9.99,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 21:00:00,HAN,21.1,0.0,100,13.6,62,1017.1,63,24140.0,10.11,9.1,-0.8,-2.2,2.0,0.0,0.0,0.0,13.6,10.11,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 22:00:00,HAN,20.3,0.0,100,13.4,57,1017.6,65,24140.0,10.7,8.06,-0.8,-1.7,2.1,0.0,0.0,0.0,13.6,10.7,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17 23:00:00,HAN,19.9,0.0,100,13.1,47,1017.8,66,24140.0,11.67,5.95,-0.4,-2.0,1.6,0.0,0.0,0.0,13.6,11.67,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 00:00:00,HAN,19.2,0.0,100,14.7,37,1018.0,67,24140.0,14.06,4.3,-0.7,-1.9,0.9,0.0,0.0,0.0,14.7,14.06,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 01:00:00,HAN,19.2,0.1,100,12.9,36,1017.6,76,24140.0,12.4,3.56,0.0,-1.1,0.0,0.1,0.1,0.1,14.7,14.06,1,0,0,0,0,0,0,0,1,1,0,1
2026-02-18 02:00:00,HAN,18.4,0.3,100,15.8,41,1017.5,82,24140.0,14.75,5.66,-0.8,-1.5,-0.3,0.3,0.4,0.4,15.8,14.75,1,0,0,0,0,0,0,0,1,1,0,1
2026-02-18 03:00:00,HAN,17.6,0.3,100,15.8,40,1017.7,85,23460.0,14.85,5.4,-0.8,-1.6,-0.3,0.3,0.7,0.7,15.8,14.85,1,0,0,0,0,0,0,0,1,1,0,1
2026-02-18 04:00:00,HAN,17.3,0.1,100,14.2,38,1017.9,85,14840.0,13.51,4.39,-0.3,-1.9,0.3,0.1,0.7,0.8,15.8,14.85,1,0,0,0,0,0,0,0,1,1,0,1
2026-02-18 05:00:00,HAN,17.1,0.0,100,13.9,38,1017.9,83,20560.0,13.22,4.3,-0.2,-1.3,0.4,0.0,0.4,0.8,15.8,14.85,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 06:00:00,HAN,17.1,0.0,100,14.4,37,1018.7,81,24140.0,13.77,4.21,0.0,-0.5,1.0,0.0,0.1,0.8,14.4,13.77,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 07:00:00,HAN,17.1,0.0,100,13.7,35,1019.8,80,24140.0,13.23,3.55,0.0,-0.2,1.9,0.0,0.0,0.7,14.4,13.77,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 08:00:00,HAN,17.6,0.0,100,14.4,31,1020.3,75,24140.0,14.14,2.75,0.5,0.5,2.4,0.0,0.0,0.4,14.4,14.14,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 09:00:00,HAN,18.2,0.0,100,13.4,32,1021.1,72,24140.0,13.11,2.79,0.6,1.1,2.4,0.0,0.0,0.1,14.4,14.14,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 10:00:00,HAN,19.8,0.0,100,11.5,41,1021.5,66,24140.0,10.74,4.12,1.6,2.7,1.7,0.0,0.0,0.0,14.4,14.14,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 11:00:00,HAN,20.6,0.0,100,9.8,41,1021.0,64,23860.0,9.15,3.51,0.8,3.0,0.7,0.0,0.0,0.0,13.4,13.11,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 12:00:00,HAN,21.5,0.0,100,9.9,61,1020.1,62,24140.0,7.47,6.49,0.9,3.3,-1.0,0.0,0.0,0.0,11.5,10.74,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 13:00:00,HAN,20.6,0.0,100,7.5,73,1019.8,67,24140.0,4.51,5.99,-0.9,0.8,-1.7,0.0,0.0,0.0,9.9,9.15,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 14:00:00,HAN,21.3,0.0,100,6.7,93,1018.8,66,24140.0,1.96,6.41,0.7,0.7,-2.2,0.0,0.0,0.0,9.9,7.47,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 15:00:00,HAN,21.5,0.0,100,7.2,104,1017.8,67,24140.0,0.75,7.16,0.2,0.0,-2.3,0.0,0.0,0.0,7.5,4.51,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 16:00:00,HAN,21.5,0.0,100,8.6,120,1017.6,69,24140.0,1.49,8.47,0.0,0.9,-2.2,0.0,0.0,0.0,8.6,1.96,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 17:00:00,HAN,21.1,0.0,100,6.8,145,1017.3,71,24140.0,3.9,5.57,-0.4,-0.2,-1.5,0.0,0.0,0.0,8.6,3.9,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 18:00:00,HAN,20.8,0.0,100,4.3,185,1017.7,75,24140.0,4.15,1.11,-0.3,-0.7,-0.1,0.0,0.0,0.0,8.6,4.15,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 19:00:00,HAN,19.0,0.0,100,0.3,315,1018.6,84,24140.0,0.13,-0.27,-1.8,-2.5,1.0,0.0,0.0,0.0,6.8,4.15,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 20:00:00,HAN,18.9,0.0,100,2.3,72,1018.8,85,24140.0,1.42,1.81,-0.1,-2.2,1.5,0.0,0.0,0.0,4.3,4.15,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 21:00:00,HAN,18.6,0.0,100,2.9,79,1019.0,87,24140.0,1.49,2.49,-0.3,-2.2,1.3,0.0,0.0,0.0,2.9,1.49,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 22:00:00,HAN,18.4,0.0,100,2.3,51,1019.1,88,24140.0,1.97,1.18,-0.2,-0.6,0.5,0.0,0.0,0.0,2.9,1.97,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18 23:00:00,HAN,18.4,0.0,100,3.1,353,1019.3,87,24140.0,2.76,-1.41,0.0,-0.5,0.5,0.0,0.0,0.0,3.1,2.76,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 00:00:00,HAN,18.3,0.0,100,2.2,318,1019.5,87,24140.0,1.03,-1.94,-0.1,-0.3,0.5,0.0,0.0,0.0,3.1,2.76,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 01:00:00,HAN,18.0,0.0,100,3.3,315,1019.6,89,24140.0,1.39,-2.99,-0.3,-0.4,0.5,0.0,0.0,0.0,3.3,2.76,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 02:00:00,HAN,17.9,0.0,100,5.1,350,1019.4,88,24140.0,4.42,-2.55,-0.1,-0.5,0.1,0.0,0.0,0.0,5.1,4.42,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 03:00:00,HAN,17.8,0.0,100,6.7,6,1019.1,88,24140.0,6.5,-1.62,-0.1,-0.5,-0.4,0.0,0.0,0.0,6.7,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 04:00:00,HAN,17.8,0.1,100,7.4,22,1018.9,89,24140.0,7.4,0.26,0.0,-0.2,-0.7,0.1,0.1,0.1,7.4,7.4,1,0,0,0,0,0,0,0,1,1,0,1
2026-02-19 05:00:00,HAN,17.6,0.2,100,10.2,28,1019.3,88,24140.0,10.1,1.42,-0.2,-0.3,-0.1,0.2,0.3,0.3,10.2,10.1,1,0,0,0,0,0,0,0,1,1,0,1
2026-02-19 06:00:00,HAN,17.2,0.1,100,10.8,26,1019.9,88,24140.0,10.74,1.13,-0.4,-0.6,0.8,0.1,0.4,0.4,10.8,10.74,1,0,0,0,0,0,0,0,1,1,0,1
2026-02-19 07:00:00,HAN,17.1,0.4,100,9.5,36,1020.8,87,24140.0,9.13,2.62,-0.1,-0.7,1.9,0.4,0.7,0.8,10.8,10.74,1,0,0,0,0,0,0,0,1,1,0,1
2026-02-19 08:00:00,HAN,17.5,0.2,100,12.1,43,1021.2,87,24140.0,11.14,4.73,0.4,-0.1,1.9,0.2,0.7,1.0,12.1,11.14,1,0,0,0,0,0,0,0,1,1,0,1
2026-02-19 09:00:00,HAN,18.3,0.0,100,10.0,28,1022.0,82,24140.0,9.9,1.39,0.8,1.1,2.1,0.0,0.6,1.0,12.1,11.14,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 10:00:00,HAN,19.5,0.0,100,10.2,21,1022.4,74,24140.0,10.2,0.18,1.2,2.4,1.6,0.0,0.2,0.9,12.1,11.14,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 11:00:00,HAN,20.2,0.0,100,9.0,15,1021.9,70,24140.0,8.97,-0.78,0.7,2.7,0.7,0.0,0.0,0.7,10.2,10.2,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 12:00:00,HAN,21.3,0.0,100,7.9,51,1020.9,67,24140.0,6.77,4.07,1.1,3.0,-1.1,0.0,0.0,0.6,10.2,10.2,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 13:00:00,HAN,21.5,0.0,100,5.7,53,1020.2,67,24140.0,4.78,3.1,0.2,2.0,-2.2,0.0,0.0,0.2,9.0,8.97,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 14:00:00,HAN,22.0,0.0,100,4.0,39,1019.5,65,24140.0,3.78,1.3,0.5,1.8,-2.4,0.0,0.0,0.0,7.9,6.77,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 15:00:00,HAN,22.3,0.0,100,3.4,43,1018.9,64,24140.0,3.13,1.33,0.3,1.0,-2.0,0.0,0.0,0.0,5.7,4.78,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 16:00:00,HAN,22.5,0.0,100,3.4,47,1018.4,64,24140.0,3.03,1.54,0.2,1.0,-1.8,0.0,0.0,0.0,4.0,3.78,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 17:00:00,HAN,22.5,0.0,99,2.7,37,1018.3,64,24140.0,2.58,0.79,0.0,0.5,-1.2,0.0,0.0,0.0,3.4,3.13,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 18:00:00,HAN,21.2,0.0,100,2.2,284,1018.6,73,24140.0,0.23,-2.19,-1.3,-1.1,-0.3,0.0,0.0,0.0,3.4,3.03,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 19:00:00,HAN,20.1,0.0,100,9.3,10,1019.5,74,24140.0,9.16,-1.61,-1.1,-2.4,1.1,0.0,0.0,0.0,9.3,9.16,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 20:00:00,HAN,20.0,0.0,100,13.0,18,1020.2,71,24140.0,12.99,-0.45,-0.1,-2.5,1.9,0.0,0.0,0.0,13.0,12.99,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 21:00:00,HAN,19.7,0.0,100,13.7,46,1020.5,70,24140.0,12.31,6.01,-0.3,-1.5,1.9,0.0,0.0,0.0,13.7,12.99,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 22:00:00,HAN,19.5,0.0,100,11.9,35,1020.9,68,24140.0,11.49,3.08,-0.2,-0.6,1.4,0.0,0.0,0.0,13.7,12.99,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19 23:00:00,HAN,18.9,0.0,100,12.3,31,1020.9,71,24140.0,12.07,2.35,-0.6,-1.1,0.7,0.0,0.0,0.0,13.7,12.31,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 00:00:00,HAN,18.0,0.2,100,14.7,28,1021.4,76,24140.0,14.56,2.05,-0.9,-1.7,0.9,0.2,0.2,0.2,14.7,14.56,1,0,0,0,0,0,0,0,1,1,0,1
2026-02-20 01:00:00,HAN,17.0,0.1,100,15.3,15,1021.7,87,24140.0,15.24,-1.33,-1.0,-2.5,0.8,0.1,0.3,0.3,15.3,15.24,1,0,0,0,0,0,0,0,1,1,0,1
2026-02-20 02:00:00,HAN,17.0,0.2,100,15.7,19,1021.4,88,24140.0,15.7,-0.27,0.0,-1.9,0.5,0.2,0.5,0.5,15.7,15.7,1,0,0,0,0,0,0,0,1,1,0,1
2026-02-20 03:00:00,HAN,16.7,0.2,100,14.3,18,1021.0,89,24140.0,14.29,-0.5,-0.3,-1.3,-0.4,0.2,0.5,0.7,15.7,15.7,1,0,0,0,0,0,0,0,1,1,0,1
2026-02-20 04:00:00,HAN,16.6,0.0,100,13.7,17,1020.5,88,24140.0,13.68,-0.72,-0.1,-0.4,-1.2,0.0,0.4,0.7,15.7,15.7,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 05:00:00,HAN,16.6,0.0,100,12.8,17,1020.3,86,24140.0,12.78,-0.67,0.0,-0.4,-1.1,0.0,0.2,0.7,14.3,14.29,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 06:00:00,HAN,16.6,0.0,100,12.7,13,1020.5,83,24140.0,12.61,-1.55,0.0,-0.1,-0.5,0.0,0.0,0.5,13.7,13.68,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 07:00:00,HAN,16.6,0.0,100,9.6,17,1020.8,80,24140.0,9.59,-0.5,0.0,0.0,0.3,0.0,0.0,0.4,12.8,12.78,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 08:00:00,HAN,17.5,0.0,100,8.4,19,1021.2,75,24140.0,8.4,-0.15,0.9,0.9,0.9,0.0,0.0,0.2,12.7,12.61,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 09:00:00,HAN,18.6,0.0,100,8.7,14,1021.5,71,24140.0,8.65,-0.91,1.1,2.0,1.0,0.0,0.0,0.0,9.6,9.59,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 10:00:00,HAN,20.4,0.0,60,8.3,5,1021.6,65,24140.0,8.02,-2.15,1.8,3.8,0.8,0.0,0.0,0.0,8.7,8.65,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 11:00:00,HAN,22.3,0.0,2,6.3,3,1020.5,59,24140.0,6.02,-1.84,1.9,4.8,-0.7,0.0,0.0,0.0,8.7,8.65,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 12:00:00,HAN,23.6,0.0,55,1.5,69,1018.6,57,24140.0,0.98,1.13,1.3,5.0,-2.9,0.0,0.0,0.0,8.3,8.02,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 13:00:00,HAN,23.5,0.0,98,5.4,206,1017.6,57,24140.0,5.37,-0.56,-0.1,3.1,-4.0,0.0,0.0,0.0,6.3,6.02,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 14:00:00,HAN,24.0,0.0,55,6.7,211,1016.1,56,24140.0,6.58,-1.28,0.5,1.7,-4.4,0.0,0.0,0.0,6.7,6.58,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 15:00:00,HAN,24.4,0.0,61,9.1,205,1014.7,56,24140.0,9.07,-0.79,0.4,0.8,-3.9,0.0,0.0,0.0,9.1,9.07,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 16:00:00,HAN,23.9,0.0,57,9.9,196,1013.8,58,24140.0,9.88,0.69,-0.5,0.4,-3.8,0.0,0.0,0.0,9.9,9.88,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 17:00:00,HAN,23.6,0.0,59,9.4,178,1013.3,59,24140.0,8.72,3.52,-0.3,-0.4,-2.8,0.0,0.0,0.0,9.9,9.88,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 18:00:00,HAN,22.0,0.0,59,9.1,131,1013.0,67,24140.0,3.26,8.5,-1.6,-2.4,-1.7,0.0,0.0,0.0,9.9,9.88,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 19:00:00,HAN,21.8,0.0,91,11.6,129,1013.0,69,24140.0,3.78,10.97,-0.2,-2.1,-0.8,0.0,0.0,0.0,11.6,8.72,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 20:00:00,HAN,21.5,0.0,9,13.4,138,1013.1,72,24140.0,6.29,11.83,-0.3,-2.1,-0.2,0.0,0.0,0.0,13.4,6.29,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 21:00:00,HAN,20.0,0.0,2,14.4,149,1013.5,78,24140.0,9.06,11.19,-1.5,-2.0,0.5,0.0,0.0,0.0,14.4,9.06,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 22:00:00,HAN,18.9,0.0,3,12.6,146,1013.6,83,24140.0,7.41,10.19,-1.1,-2.9,0.6,0.0,0.0,0.0,14.4,9.06,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 23:00:00,HAN,18.0,0.0,5,10.3,151,1013.3,89,24140.0,6.76,7.77,-0.9,-3.5,0.2,0.0,0.0,0.0,14.4,9.06,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 00:00:00,HAN,17.6,0.0,5,9.4,145,1013.1,93,24140.0,5.39,7.7,-0.4,-2.4,-0.4,0.0,0.0,0.0,12.6,7.41,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 01:00:00,HAN,17.5,0.0,20,8.3,134,1012.9,96,24140.0,3.38,7.58,-0.1,-1.4,-0.7,0.0,0.0,0.0,10.3,6.76,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 02:00:00,HAN,17.5,0.0,52,8.4,135,1012.1,98,24140.0,3.55,7.61,0.0,-0.5,-1.2,0.0,0.0,0.0,9.4,5.39,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 03:00:00,HAN,17.5,0.0,79,7.6,135,1011.5,98,24140.0,3.21,6.89,0.0,-0.1,-1.6,0.0,0.0,0.0,8.4,3.55,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 04:00:00,HAN,17.8,0.0,100,7.9,133,1010.8,98,24140.0,3.09,7.27,0.3,0.3,-2.1,0.0,0.0,0.0,8.4,3.55,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 05:00:00,HAN,17.9,0.0,100,8.6,131,1010.5,97,24140.0,3.08,8.03,0.1,0.4,-1.6,0.0,0.0,0.0,8.6,3.21,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 06:00:00,HAN,18.0,0.0,100,9.2,137,1010.3,97,24140.0,4.18,8.2,0.1,0.5,-1.2,0.0,0.0,0.0,9.2,4.18,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 07:00:00,HAN,18.2,0.0,100,8.6,149,1011.1,96,24140.0,5.41,6.68,0.2,0.4,0.3,0.0,0.0,0.0,9.2,5.41,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 08:00:00,HAN,19.0,0.0,100,11.8,172,1011.6,90,24140.0,10.42,5.54,0.8,1.1,1.1,0.0,0.0,0.0,11.8,10.42,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 09:00:00,HAN,20.3,0.0,100,14.2,178,1011.4,83,24140.0,13.17,5.32,1.3,2.3,1.1,0.0,0.0,0.0,14.2,13.17,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 10:00:00,HAN,21.9,0.1,100,14.5,187,1011.4,75,24140.0,14.13,3.26,1.6,3.7,0.3,0.1,0.1,0.1,14.5,14.13,1,0,0,0,0,0,0,0,1,1,0,1
2026-02-21 11:00:00,HAN,23.0,0.0,100,14.6,190,1010.2,71,24140.0,14.38,2.54,1.1,4.0,-1.4,0.0,0.1,0.1,14.6,14.38,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 12:00:00,HAN,24.5,0.0,99,12.9,189,1008.5,65,24140.0,12.66,2.46,1.5,4.2,-2.9,0.0,0.1,0.1,14.6,14.38,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 13:00:00,HAN,24.6,0.0,100,11.0,195,1007.8,67,24140.0,10.96,0.96,0.1,2.7,-3.6,0.0,0.0,0.1,14.6,14.38,0,0,0,0,0,0,0,0,0,0,0,0
