Crawl_Date,Scheduled_Time,Actual_Time,Destination,IATA,Airline,Flight_No,Checkin_Time,Terminal,Checkin_Counter,Gate,Status,Scheduled_Tail,Aircraft_Type,Category,Is_Fixed_Flight,Departure_Runway,Is_Jet_Bridge,Is_Remote_Stand,Is_Aircraft_Swapped,Has_Matched_Departure,Has_Matched_Arrival,Match_Status,Data_Completeness,Exclude_From_Propagation_Training,Record_Type,Airline_Type,Tail_Sequence_Day,Is_First_Flight,Arrival_Delay,Accumulated_Delay,Is_Diverted_Prev,Airport_Load_Factor,Number_of_Flights_in_Last_Hour,Is_Airport_Congested,Flight_Density_Disruption,Is_Parallel_Usage,Is_Wide_Body,Time_of_Day,Peak_Hour_Indicator,Is_Special_Days,Is_Imputed_Link,Standard_Turnaround,A_CDM_TOBT_Deficit,Ground_Handling_Pressure,temperature,precipitation,cloudcover,pressure,humidity,visibility,dew_point_2m,weather_code,cape,lifted_index,cloud_cover_low,Visibility_SM,Visibility_Deficit_5KM_M,Visibility_Deficit_3SM_M,Visibility_Severity_Score,Dew_Point_Spread_C,Wind_Sector,Wind_Runway_Relative_Angle_Deg,Wind_Kt,Crosswind_Kt,Headwind_Kt,Tailwind_Default_Runway_Kt,Temp_Change_1H_C,Temp_Change_3H_C,Pressure_Change_3H_Hpa,Precip_Cumsum_1H_Mm,Precip_Cumsum_3H_Mm,Precip_Cumsum_6H_Mm,Wind_Gust_Estimate_Kt,Crosswind_Max_3H_Kt,Gust_Variation_Kt,Is_Rain,Is_Heavy_Rain,Is_Low_Visibility,Is_Fog,Is_Dewpoint_Spread_Le_1_5C,Is_Radiation_Fog_Risk,Is_WMO_Rain_Code,Is_Below_3SM_Visibility,Is_Below_1SM_Visibility,Is_Crosswind_10kt,Is_Tailwind_Default_Runway_5kt,Is_Low_Ceiling_Risk,Is_Severe_Convection_Risk,Is_Thunderstorm_Risk,Convective_Severity_Score,Runway_Wet_Risk,Forced_Runway_Swap_Risk,Weather_Delay_Risk_Score,Aviation_Operational_Risk_Score,Origin,Departure_Delay,Destination_Congestion_Risk,Taxi_Out_Congestion,Previous_Station_Disruption,Runway_Swap_Event,Turnaround_Buffer,Tail_Stagnation_Duration
2026-01-15,2026-01-15 10:05,2026-01-15 10:05,Hong Kong,HKG,Hong Kong Express Airways,UO553,07:05,2,4-7,6.0,Departed,B-LEJ,A321,passenger,1,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,-8.0,0.0,0.0,0.5,12.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,7.0,0.0,24.1,0.0,48.0,1016.6,72.0,29440.0,18.8,1.0,10.0,9.0,48.0,18.29,0.0,0.0,0.0,5.3,E,109.0,1.19,1.12,-0.39,0.39,1.1,4.6,0.9,0.0,0.0,0.0,1.46,1.44,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD,0.0,0.0,1.0,0.0,0.0,53.0,0.0
2026-01-15,2026-01-15 10:15,2026-01-15 10:15,Hanoi,HAN,Vietnam Airlines,VN6080,08:25,1,18-20,4.0,Departed,VN-A363,A321,passenger,1,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,3.0,0.0,-13.0,0.0,0.0,0.4583333333333333,12.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,12.0,2.0,24.1,0.0,48.0,1016.6,72.0,29440.0,18.8,1.0,10.0,9.0,48.0,18.29,0.0,0.0,0.0,5.3,E,109.0,1.19,1.12,-0.39,0.39,1.1,4.6,0.9,0.0,0.0,0.0,1.46,1.44,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD,0.0,0.0,2.0,0.0,0.0,48.0,0.0
2026-01-15,2026-01-15 10:20,2026-01-15 10:20,Taipei,TPE,China Airlines,CI788,07:20,2,31-35,7.0,Departed,B-18109,A21N,passenger,1,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,1.0,1.0,6.0,0.0,0.0,0.4166666666666667,13.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,64.0,0.0,0.0,24.1,0.0,48.0,1016.6,72.0,29440.0,18.8,1.0,10.0,9.0,48.0,18.29,0.0,0.0,0.0,5.3,E,109.0,1.19,1.12,-0.39,0.39,1.1,4.6,0.9,0.0,0.0,0.0,1.46,1.44,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD,0.0,0.0,3.0,0.0,0.0,64.0,0.0
2026-01-15,2026-01-15 11:00,2026-01-15 11:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN119,09:00,1,3-16,8.0,Departed,VN-A611,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,3.0,0.0,-16.0,0.0,0.0,0.625,12.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,9.0,0.0,24.5,0.0,100.0,1016.0,69.0,32340.0,18.5,3.0,10.0,8.8,100.0,20.1,0.0,0.0,0.0,6.0,E,94.0,2.65,2.64,-0.18,0.18,0.4,3.1,-0.5,0.0,0.0,0.0,2.65,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,0.0,0.0,0.0,51.0,0.0
2026-01-15,2026-01-15 11:05,2026-01-15 11:05,Ho Chi Minh City,SGN,Vietravel Airlines,VU673,09:05,1,22-25,6.0,Departed,VN-A129,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,2.0,0.0,-2.0,0.0,0.0,0.6666666666666666,14.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,13.0,0.0,24.5,0.0,100.0,1016.0,69.0,32340.0,18.5,3.0,10.0,8.8,100.0,20.1,0.0,0.0,0.0,6.0,E,94.0,2.65,2.64,-0.18,0.18,0.4,3.1,-0.5,0.0,0.0,0.0,2.65,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,1.0,0.0,0.0,47.0,0.0
2026-01-15,2026-01-15 11:15,2026-01-15 11:15,Ho Chi Minh City,SGN,VietJet Air,VJ627,09:15,1,27-34,5.0,Departed,VN-A641,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,3.0,0.0,5.0,0.0,0.0,0.625,13.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,35.0,2.0,24.5,0.0,100.0,1016.0,69.0,32340.0,18.5,3.0,10.0,8.8,100.0,20.1,0.0,0.0,0.0,6.0,E,94.0,2.65,2.64,-0.18,0.18,0.4,3.1,-0.5,0.0,0.0,0.0,2.65,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,2.0,0.0,0.0,25.0,0.0
2026-01-15,2026-01-15 11:20,2026-01-15 11:20,Kuala Lumpur,KUL,Air Asia,AK643,08:20,2,36-38,5.0,Departed,9M-AHX,A320,passenger,1,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,14.0,0.0,0.0,0.7083333333333334,13.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,50.0,24.0,1.0,24.5,0.0,100.0,1016.0,69.0,32340.0,18.5,3.0,10.0,8.8,100.0,20.1,0.0,0.0,0.0,6.0,E,94.0,2.65,2.64,-0.18,0.18,0.4,3.1,-0.5,0.0,0.0,0.0,2.65,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,2.0,0.0,0.0,26.0,0.0
2026-01-15,2026-01-15 11:25,2026-01-15 11:25,Kuala Lumpur,KUL,Malaysia Airlines,MH747,08:30,2,9-12,4.0,Departed,9M-MXJ,B738,passenger,1,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,1.0,1.0,-2.0,0.0,0.0,0.75,13.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,70.0,18.0,0.0,24.5,0.0,100.0,1016.0,69.0,32340.0,18.5,3.0,10.0,8.8,100.0,20.1,0.0,0.0,0.0,6.0,E,94.0,2.65,2.64,-0.18,0.18,0.4,3.1,-0.5,0.0,0.0,0.0,2.65,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,2.0,0.0,0.0,52.0,0.0
2026-01-15,2026-01-15 11:50,2026-01-15 11:50,Singapore,SIN,Singapore Airlines,SQ171,08:50,2,22-25,7.0,Departed,9V-MBG,B38M,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,Other,1.0,1.0,-2.0,0.0,0.0,0.8333333333333334,17.0,0.0,0.0,1.0,0.0,Morning,0.0,0.0,0.0,60.0,8.0,0.0,24.5,0.0,100.0,1016.0,69.0,32340.0,18.5,3.0,10.0,8.8,100.0,20.1,0.0,0.0,0.0,6.0,E,94.0,2.65,2.64,-0.18,0.18,0.4,3.1,-0.5,0.0,0.0,0.0,2.65,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,0.0,0.0,0.0,52.0,0.0
2026-01-15,2026-01-15 11:55,2026-01-15 11:55,Seoul,ICN,T'Way Air,TW8,08:55,2,45-48,6.0,Departed,HL8513,B38M,passenger,1,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,-11.0,0.0,0.0,0.7916666666666666,16.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,0.0,0.0,24.5,0.0,100.0,1016.0,69.0,32340.0,18.5,3.0,10.0,8.8,100.0,20.1,0.0,0.0,0.0,6.0,E,94.0,2.65,2.64,-0.18,0.18,0.4,3.1,-0.5,0.0,0.0,0.0,2.65,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,1.0,0.0,0.0,71.0,11.0
2026-01-15,2026-01-15 12:00,2026-01-15 12:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN123,10:10,1,3-16,4.0,Departed,VN-A392,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,2.0,0.0,9.0,0.0,0.0,0.9166666666666666,17.0,0.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,60.0,34.0,2.0,24.6,0.0,100.0,1014.9,70.0,32340.0,18.8,3.0,10.0,8.7,100.0,20.1,0.0,0.0,0.0,5.8,E,89.0,3.94,3.94,0.07,0.0,0.1,1.6,-2.0,0.0,0.0,0.0,3.94,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,10.0,0.0,2.0,0.0,0.0,26.0,0.0
2026-01-15,2026-01-15 12:05,2026-01-15 12:05,Ho Chi Minh City,SGN,VietJet Air,VJ633,10:05,1,27-34,2.0,Departed,VN-A636,A321,passenger,0,35R,0.0,1.0,False,True,True,matched,complete,False,Departure,LCC,2.0,0.0,16.0,0.0,0.0,0.875,17.0,0.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,60.0,11.0,1.0,24.6,0.0,100.0,1014.9,70.0,32340.0,18.8,3.0,10.0,8.7,100.0,20.1,0.0,0.0,0.0,5.8,E,89.0,3.94,3.94,0.07,0.0,0.1,1.6,-2.0,0.0,0.0,0.0,3.94,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,2.0,0.0,0.0,49.0,0.0
2026-01-15,2026-01-15 12:05,2026-01-15 12:05,Singapore,SIN,VietJet Air,VJ973,09:05,2,49-51,1.0,Departed,VN-A528,A21N,passenger,0,35R,0.0,1.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,-3.0,0.0,0.0,0.875,17.0,0.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,64.0,0.0,1.0,24.6,0.0,100.0,1014.9,70.0,32340.0,18.8,3.0,10.0,8.7,100.0,20.1,0.0,0.0,0.0,5.8,E,89.0,3.94,3.94,0.07,0.0,0.1,1.6,-2.0,0.0,0.0,0.0,3.94,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,2.0,0.0,0.0,1228.0,1164.0
2026-01-15,2026-01-15 12:10,2026-01-15 12:10,Hanoi,HAN,Vietnam Airlines,VN166,10:10,1,3-16,7.0,Departed,VN-A609,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,3.0,0.0,-20.0,0.0,0.0,0.9583333333333334,17.0,0.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,60.0,5.0,1.0,24.6,0.0,100.0,1014.9,70.0,32340.0,18.8,3.0,10.0,8.7,100.0,20.1,0.0,0.0,0.0,5.8,E,89.0,3.94,3.94,0.07,0.0,0.1,1.6,-2.0,0.0,0.0,0.0,3.94,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,3.0,0.0,0.0,55.0,0.0
2026-01-15,2026-01-15 12:15,2026-01-15 12:15,Macau,MFM,VietJet Air,VJ8890,09:07,2,29-31,2.0,Departed,VN-A635,A321,passenger,0,35R,0.0,1.0,False,True,True,matched,complete,False,Departure,LCC,2.0,0.0,5.0,21.0,0.0,0.9166666666666666,18.0,0.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,60.0,20.0,1.0,24.6,0.0,100.0,1014.9,70.0,32340.0,18.8,3.0,10.0,8.7,100.0,20.1,0.0,0.0,0.0,5.8,E,89.0,3.94,3.94,0.07,0.0,0.1,1.6,-2.0,0.0,0.0,0.0,3.94,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,4.0,0.0,0.0,40.0,0.0
2026-01-15,2026-01-15 12:20,2026-01-15 12:20,Kuala Lumpur,KUL,Air Asia,AK649,09:20,2,42-44,4.0,Departed,9M-AJJ,A320,passenger,1,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,-9.0,0.0,0.0,0.9166666666666666,17.0,0.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,50.0,11.0,1.0,24.6,0.0,100.0,1014.9,70.0,32340.0,18.8,3.0,10.0,8.7,100.0,20.1,0.0,0.0,0.0,5.8,E,89.0,3.94,3.94,0.07,0.0,0.1,1.6,-2.0,0.0,0.0,0.0,3.94,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,5.0,0.0,0.0,39.0,0.0
2026-01-15,2026-01-15 12:20,2026-01-15 13:05,Hanoi,HAN,VietJet Air,VJ508,11:05,1,27-34,5.0,Departed,VN-A693,A21N,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,2.0,0.0,0.0,0.0,0.0,0.9166666666666666,22.0,1.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,102.0,0.0,1.0,24.9,0.0,100.0,1013.6,68.0,32340.0,18.6,3.0,0.0,8.7,100.0,20.1,0.0,0.0,0.0,6.3,E,94.0,3.89,3.88,-0.27,0.27,0.3,0.8,-3.0,0.0,0.0,0.0,3.94,3.94,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,45.0,0.0,5.0,0.0,1.0,172.0,115.0
2026-01-15,2026-01-15 12:30,2026-01-15 12:30,Macau,MFM,Bamboo Airways,QH9588,09:30,2,1-3,8.0,Departed,VN-A585,A321,passenger,0,35R,0.0,1.0,False,True,True,matched,complete,False,Departure,LCC,3.0,0.0,0.0,0.0,0.0,0.875,19.0,0.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,60.0,0.0,0.0,24.6,0.0,100.0,1014.9,70.0,32340.0,18.8,3.0,10.0,8.7,100.0,20.1,0.0,0.0,0.0,5.8,E,89.0,3.94,3.94,0.07,0.0,0.1,1.6,-2.0,0.0,0.0,0.0,3.94,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,2.0,0.0,0.0,60.0,0.0
2026-01-15,2026-01-15 12:40,2026-01-15 12:40,Bangkok,DMK,Thai Air Asia,FD637,09:40,2,39-41,6.0,Departed,HS-ABX,A320,passenger,1,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,-5.0,0.0,0.0,1.0416666666666667,18.0,0.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,50.0,15.0,1.0,24.6,0.0,100.0,1014.9,70.0,32340.0,18.8,3.0,10.0,8.7,100.0,20.1,0.0,0.0,0.0,5.8,E,89.0,3.94,3.94,0.07,0.0,0.1,1.6,-2.0,0.0,0.0,0.0,3.94,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,1.0,0.0,0.0,35.0,0.0
2026-01-15,2026-01-15 12:55,2026-01-15 12:55,Hanoi,HAN,Vietnam Airlines,VN168,10:55,1,3-16,7.0,Departed,VN-A325,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,2.0,0.0,-3.0,0.0,0.0,0.9583333333333334,20.0,0.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,60.0,22.0,3.0,24.6,0.0,100.0,1014.9,70.0,32340.0,18.8,3.0,10.0,8.7,100.0,20.1,0.0,0.0,0.0,5.8,E,89.0,3.94,3.94,0.07,0.0,0.1,1.6,-2.0,0.0,0.0,0.0,3.94,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,1.0,0.0,0.0,38.0,0.0
2026-01-15,2026-01-15 13:00,2026-01-15 13:00,Taipei,TPE,Eva Air,BR384,10:00,2,4-8,5.0,Departed,B-16223,A321,passenger,1,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,1.0,1.0,5.0,0.0,0.0,1.125,20.0,0.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,60.0,0.0,0.0,24.9,0.0,100.0,1013.6,68.0,32340.0,18.6,3.0,0.0,8.7,100.0,20.1,0.0,0.0,0.0,6.3,E,94.0,3.89,3.88,-0.27,0.27,0.3,0.8,-3.0,0.0,0.0,0.0,3.94,3.94,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,1.0,0.0,0.0,75.0,15.0
2026-01-15,2026-01-15 13:10,2026-01-15 13:10,Kandal,KTI,Air Cambodia,K6843,10:10,2,19-21,9.0,Departed,XU-612,AT76,passenger,0,35R,0.0,1.0,False,True,True,matched,complete,False,Departure,FSC,1.0,1.0,8.0,0.0,0.0,0.9166666666666666,21.0,1.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,40.5,18.5,1.0,24.9,0.0,100.0,1013.6,68.0,32340.0,18.6,3.0,0.0,8.7,100.0,20.1,0.0,0.0,0.0,6.3,E,94.0,3.89,3.88,-0.27,0.27,0.3,0.8,-3.0,0.0,0.0,0.0,3.94,3.94,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,3.0,0.0,0.0,22.0,0.0
2026-01-15,2026-01-15 13:10,2026-01-15 14:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN127,12:10,1,3-16,6.0,Departed,9H-MLE,A320,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,4.0,0.0,0.0,16.0,0.0,0.9166666666666666,19.0,0.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,98.0,0.0,1.0,24.6,0.0,55.0,1012.8,68.0,32360.0,18.3,2.0,0.0,8.5,55.0,20.11,0.0,0.0,0.0,6.3,E,85.0,6.05,6.02,0.53,0.0,-0.3,0.1,-3.2,0.0,0.0,0.0,6.05,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD,60.0,0.0,3.0,0.0,1.0,145.0,107.0
2026-01-15,2026-01-15 13:15,2026-01-15 13:20,Bangkok,BKK,Thai Vietjet,VZ961,10:15,2,52-54,4.0,Departed,HS-VKA,A320,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,16.0,0.0,0.0,0.7916666666666666,21.0,1.0,0.0,0.0,0.0,Afternoon,0.0,0.0,0.0,50.0,21.0,1.0,24.9,0.0,100.0,1013.6,68.0,32340.0,18.6,3.0,0.0,8.7,100.0,20.1,0.0,0.0,0.0,6.3,E,94.0,3.89,3.88,-0.27,0.27,0.3,0.8,-3.0,0.0,0.0,0.0,3.94,3.94,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,5.0,0.0,3.0,0.0,0.0,29.0,0.0
2026-01-15,2026-01-15 13:20,2026-01-15 13:20,Buon Ma Thuot,BMV,Vietnam Airlines,VN1911,11:20,1,3-16,8.0,Departed,VN-A501,A21N,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,3.0,0.0,-9.0,0.0,0.0,0.875,21.0,1.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,64.0,10.0,1.0,24.9,0.0,100.0,1013.6,68.0,32340.0,18.6,3.0,0.0,8.7,100.0,20.1,0.0,0.0,0.0,6.3,E,94.0,3.89,3.88,-0.27,0.27,0.3,0.8,-3.0,0.0,0.0,0.0,3.94,3.94,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,2.0,0.0,0.0,54.0,0.0
2026-01-15,2026-01-15 13:30,2026-01-15 13:45,Can Tho,VCA,VietJet Air,VJ703,11:45,1,27-34,4.0,Departed,VN-A650,A320,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,3.0,0.0,34.0,0.0,0.0,0.9166666666666666,18.0,0.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,50.0,24.0,1.0,24.9,0.0,100.0,1013.6,68.0,32340.0,18.6,3.0,0.0,8.7,100.0,20.1,0.0,0.0,0.0,6.3,E,94.0,3.89,3.88,-0.27,0.27,0.3,0.8,-3.0,0.0,0.0,0.0,3.94,3.94,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,15.0,0.0,2.0,0.0,0.0,26.0,0.0
2026-01-15,2026-01-15 13:30,2026-01-15 14:45,Ho Chi Minh City,SGN,VietJet Air,VJ635,12:45,1,27-34,8.0,Departed,VN-A670,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,4.0,0.0,0.0,0.0,0.0,0.9166666666666666,18.0,0.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,100.0,0.0,1.0,24.6,0.0,55.0,1012.8,68.0,32360.0,18.3,2.0,0.0,8.5,55.0,20.11,0.0,0.0,0.0,6.3,E,85.0,6.05,6.02,0.53,0.0,-0.3,0.1,-3.2,0.0,0.0,0.0,6.05,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD,75.0,0.0,2.0,0.0,1.0,128.0,103.0
2026-01-15,2026-01-15 13:30,2026-01-15 14:10,Seoul,ICN,Jin Air,LJ82,10:24,2,35-38,6.0,Departed,HL8017,B738,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,19.0,0.0,0.0,0.9166666666666666,19.0,0.0,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,70.0,29.0,1.0,24.6,0.0,55.0,1012.8,68.0,32360.0,18.3,2.0,0.0,8.5,55.0,20.11,0.0,0.0,0.0,6.3,E,85.0,6.05,6.02,0.53,0.0,-0.3,0.1,-3.2,0.0,0.0,0.0,6.05,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD,40.0,0.0,2.0,0.0,1.0,41.0,11.0
2026-01-15,2026-01-15 13:50,2026-01-15 13:50,Hong Kong,HKG,Hong Kong Express Airways,UO507,10:50,2,14-17,10.0,Departed,B-HSL,A320,passenger,1,35R,0.0,1.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,-12.0,0.0,0.0,0.625,16.0,0.0,0.0,0.0,0.0,Afternoon,0.0,0.0,0.0,50.0,0.0,0.0,24.9,0.0,100.0,1013.6,68.0,32340.0,18.6,3.0,0.0,8.7,100.0,20.1,0.0,0.0,0.0,6.3,E,94.0,3.89,3.88,-0.27,0.27,0.3,0.8,-3.0,0.0,0.0,0.0,3.94,3.94,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD,0.0,0.0,1.0,0.0,0.0,82.0,32.0
