feature,Departure_Delay,Departure_Delay_Reg_Target,Arrival_Delay,Accumulated_Delay,Turnaround_Buffer,Turnaround_Buffer_Model,Tail_Stagnation_Duration,Tail_Stagnation_Duration_Model,Turnaround_Deficit_Min,Turnaround_Slack_Min,Standard_Turnaround,Tail_Sequence_Day,Prev_Departure_Delay_Tail_1,Prev_Departure_Delay_Tail_2,Prev_Turnaround_Buffer_Tail_1,Prev_Turnaround_Buffer_Tail_2,Rolling_Departure_Delay_Tail_3,Rolling_Turnaround_Buffer_Tail_3,Prev_Departure_Delay_Airport_1,Rolling_Departure_Delay_Airport_3,Airport_Load_Factor,Number_of_Flights_in_Last_Hour,Flight_Density_Disruption,Previous_Station_Disruption,Destination_Congestion_Risk,Taxi_Out_Congestion,A_CDM_TOBT_Deficit,Ground_Handling_Pressure,Terminal,Is_First_Flight,Is_Fixed_Flight,Has_Matched_Arrival,Is_Imputed_Link,Is_Diverted_Prev,Is_Airport_Congested,Is_Parallel_Usage,Is_Wide_Body,Peak_Hour_Indicator,Is_Special_Days,Is_Long_Ground_Turnaround,Exclude_From_Propagation_Training
Is_Fixed_Flight,-0.07183447939664177,-0.07333967713555027,-0.05067862701344259,-0.09529679489676376,0.09297334415509208,0.08416385428356667,0.06852662203812136,0.053329868919940945,-0.09029270719014756,0.06854062298937794,-0.00541059575184761,-0.31209948903733803,-0.05716833190264023,-0.031197364977402463,0.031629526136848864,0.002144110142904709,-0.054720667835444,-0.03247339274495949,0.04968793656040203,0.04233581656903942,-0.07250726460202811,-0.07057547575918617,0.006805340194091723,-0.00019993985550936856,-0.09141870847673116,-0.011560843483097768,-0.0864301204825845,-0.21114381438452587,0.11500032253232245,0.2988002409170905,1.0,0.03369590922898639,-0.040659077286607066,-0.008280864529293868,-0.06902055681919013,-0.045498443545029466,0.050604019191607064,-0.05385615732825767,-0.004926168482412761,0.07422432625702298,-0.03369590922898639
Has_Matched_Arrival,0.009091722599302007,0.009644852133151843,-0.006571646382319554,-0.01171259831918918,0.02094946523336675,0.02020213189190615,0.012523885084356586,0.010619422059241174,-0.014296114625315345,0.012523430153061156,0.025751956761937828,-0.06846996104928942,-0.009000295699692289,-0.0076359521752184575,-0.0014483204889390094,-0.005003298680585775,-0.00879903711066536,-0.014697340960755898,0.007818619532392292,0.011864849166802029,0.02062520842042721,0.03200092561871872,0.0017051382022640657,0.0008846402833116075,-0.053814807183486045,0.03184543792229033,-0.0029781353664423025,-0.01825097414009057,0.04741575299298567,0.05330910345866693,0.03369590922898639,1.0,-0.7651989597522694,-0.005695425645368731,0.014121304404692215,-0.0025062298973345556,0.017756038178806725,0.0020537795648688417,0.002182041086938093,0.009531926610964456,-1.0
Is_Imputed_Link,-0.017392501417130325,-0.017769262801343933,0.0016632498122808902,0.009105481928168586,-0.014913053872996677,-0.013323120493529923,-0.008351338914377338,-0.0053172260265412835,-0.026173306535716815,-0.00835099356170313,-0.034125129393744257,0.05028882189027072,0.006212797463211858,0.007933435924747306,-0.003605467006242698,0.00228503207157787,0.011145668497204417,0.011312561456210355,-0.004438351722820144,-0.015887233537491295,-0.026214554730730637,-0.037644195144405895,-0.002228359279024763,-0.001156091853023437,0.04122397649575379,-0.03248860535543456,-0.047619476700220556,0.016914641584257196,-0.04933614586804524,-0.038554093166637896,-0.040659077286607066,-0.7651989597522694,1.0,0.0034163309705492703,-0.01963537309346425,-0.002359468744690446,-0.01982660103398949,-0.001092229758854414,-0.004093372440669866,-0.013700974749473079,0.7651989597522694
Is_Diverted_Prev,-0.002392605527158782,-0.002008909597377821,-0.001362530076008236,-0.0058058787400069225,0.014143289868636551,0.015011019388301782,0.012724621257811874,0.01369580681585967,-0.004161806453127729,0.012724573825906924,-0.003828645835921132,-0.000958422907428191,-0.0011804726714298478,0.006505839221034961,0.006551147334128914,0.009901407616962558,0.005503029343332795,0.010632229593056021,0.011322053765217133,0.00794697143660689,-0.0005605225723676865,0.0026951972944937114,-0.00036761330876163885,-0.0001907209287670694,-0.004714439057255334,0.005060045022766322,-0.00928997281586407,0.006858447624458671,0.0023515622161271554,-0.00041038731756961114,-0.008280864529293868,-0.005695425645368731,0.0034163309705492703,1.0,0.0013566312963672455,-0.003236437611650434,-0.0023832985171079566,-0.0014131646387629912,0.0006155652017057366,-0.0025543558846164377,0.005695425645368731
Is_Airport_Congested,0.30591791929296397,0.3075508625925996,-0.019615278323728842,0.026293082468674952,-0.17347497087780397,-0.17537165264931517,-0.14861898999034023,-0.14304029549590863,0.11736275936723341,-0.1486289464636395,0.16048514959582294,0.19782197303848215,0.08553227456649092,0.07695303091132025,-0.025535560215659982,0.008139651874567002,0.10551858936180483,-0.001797240469131072,-0.1407027269276639,-0.16674982397265556,0.6906492872440829,0.7560463047233122,0.006013594203928595,-0.007048808345447348,0.03564912413352179,0.45753450318704236,0.24147443062976465,0.30175062007911535,0.17094901416947572,-0.20678285782249164,-0.06902055681919013,0.014121304404692215,-0.01963537309346425,0.0013566312963672455,1.0,0.3793945998901572,0.028471816251186943,0.05311787476073797,0.05928209542774978,-0.04455427212117608,-0.014121304404692215
Is_Parallel_Usage,0.12777509365277798,0.1272772052525765,0.01408116165178513,0.03148114352048753,-0.12043634287387742,-0.12397978683141643,-0.08065910060912894,-0.0790048872701549,0.05070835744604629,-0.08065956522019854,-0.020141456477429976,0.11272497589809025,0.03450461107260101,0.016934899560084142,-0.024552727160168052,0.0027104383497060522,0.04991003684236396,-0.015471478080666408,-0.09439729297993406,-0.16117005806840112,0.5492476238246676,0.2809814212906675,-0.008272753139502742,-0.004291975085291845,0.04870306927417502,0.21452959198403526,0.10397542936770972,0.12384347472973217,-0.008642274994840682,-0.12178895648049799,-0.045498443545029466,-0.0025062298973345556,-0.002359468744690446,-0.003236437611650434,0.3793945998901572,1.0,-0.0004903465528624231,-0.009489426681962562,0.05017750182578201,-0.018108635041200874,0.0025062298973345556
Is_Wide_Body,0.07793880160231205,0.07786773073580454,-0.03956326901914604,-0.11985601016189723,0.11658764823245761,0.11827302677460064,-0.0032079968838301495,-0.009018085286949076,0.036718107798673585,-0.003181140220455555,0.551888192879757,-0.12582065245313098,0.08430752628671095,0.07981917920137488,0.11491708021005484,0.11180824330249409,0.08612975002946271,0.058719953471719016,0.04056979988259185,0.048750117359058945,0.03699487805115309,0.07492775245979119,-0.0016261323107315759,-0.004005002948576045,0.045789668652940325,0.015184137319904504,0.05428433986882861,-0.004773709217683559,0.0738547523279247,0.11594270911991619,0.050604019191607064,0.017756038178806725,-0.01982660103398949,-0.0023832985171079566,0.028471816251186943,-0.0004903465528624231,1.0,-0.00873118376970003,0.0005903384592410467,0.023611451155900347,-0.017756038178806725
Peak_Hour_Indicator,0.02634780362227336,0.026498084546012275,-0.008610582562629867,0.018936707878906743,0.03280032200279601,0.03574531061290322,0.04516366883206482,0.04872195489655618,-0.02280439648756109,0.04515254979625414,0.028813119073044055,0.05137781164460774,-0.0027652164976306793,0.01374738309731788,-0.0064392960983391725,-0.020766097165516327,-0.002179591002625648,0.0059500914313111814,-0.055768324669737294,-0.057741129403694635,0.07776811275989977,0.07507972089439273,-0.0033906082585304464,-0.005936511708649198,0.024687097009523637,0.11053591085184514,-0.020917838930826393,0.021210067215092124,-0.046393289337148876,-0.04266626756498454,-0.05385615732825767,0.0020537795648688417,-0.001092229758854414,-0.0014131646387629912,0.05311787476073797,-0.009489426681962562,-0.00873118376970003,1.0,-0.00633889537327648,-0.007908614121880911,-0.0020537795648688417
Is_Special_Days,0.025162524250685294,0.02535468323558486,0.00021508196143846885,0.006449354615430827,-0.014617544794068895,-0.011997590920383413,-0.009549148024230658,-0.004378115131322192,0.001384907301805591,-0.009563747459584642,0.00936321230083028,0.015648946027059095,0.03482741322088161,0.04181442043928675,-0.0124675558765609,-0.006994934503927649,0.058090155478175406,-0.02368855612425067,-0.021139705996227588,-0.04037544125862673,0.06897114544636437,0.052769770275832524,-0.007132287070270931,-0.003700291534214933,0.02270973184340281,0.022674033957135502,0.009487507137195325,0.03258251726202282,0.0034482423188559918,-0.010391699760405106,-0.004926168482412761,0.002182041086938093,-0.004093372440669866,0.0006155652017057366,0.05928209542774978,0.05017750182578201,0.0005903384592410467,-0.00633889537327648,1.0,-0.022808612790715284,-0.002182041086938093
Is_Long_Ground_Turnaround,0.03398597096922045,0.03437800903798282,-0.0025415014160566243,-0.03625975749776844,0.22021904219259872,,0.23255791274628942,,-0.11057846910814122,0.23310550319734416,-0.018415993343799234,-0.12523274606516333,-0.01694119435160424,-0.010881061645409088,-0.004151103421824958,-0.014367590100608646,-0.020493541381320996,-0.037811766716741003,0.01314222284111344,0.033097058572639365,-0.05478451891896409,-0.05080916811155399,-0.002418579404501217,-0.0012547796810655418,-0.026378635322652555,-0.00789727097166,-0.13179426653395285,-0.13749598193654775,0.01739742019731335,0.13515033463961185,0.07422432625702298,0.009531926610964456,-0.013700974749473079,-0.0025543558846164377,-0.04455427212117608,-0.018108635041200874,0.023611451155900347,-0.007908614121880911,-0.022808612790715284,1.0,-0.009531926610964456
Exclude_From_Propagation_Training,-0.009091722599302007,-0.009644852133151843,0.006571646382319554,0.01171259831918918,-0.02094946523336675,-0.02020213189190615,-0.012523885084356586,-0.010619422059241174,0.014296114625315345,-0.012523430153061156,-0.025751956761937828,0.06846996104928942,0.009000295699692289,0.0076359521752184575,0.0014483204889390094,0.005003298680585775,0.00879903711066536,0.014697340960755898,-0.007818619532392292,-0.011864849166802029,-0.02062520842042721,-0.03200092561871872,-0.0017051382022640657,-0.0008846402833116075,0.053814807183486045,-0.03184543792229033,0.0029781353664423025,0.01825097414009057,-0.04741575299298567,-0.05330910345866693,-0.03369590922898639,-1.0,0.7651989597522694,0.005695425645368731,-0.014121304404692215,0.0025062298973345556,-0.017756038178806725,-0.0020537795648688417,-0.002182041086938093,-0.009531926610964456,1.0
