Route,Dep_Index,Arr_Index,Flight_No_Dep,Flight_No_Arr,Scheduled_Tail,Actual_Tail,Gap_Hours,Is_Aircraft_Swapped
HAN->SGN,17593,21723,VN253,VN253,VN-A867,VN-A867,1.8333,False
HAN->SGN,17596,21731,QH207,QH207,VN-A227,VN-A227,1.7,False
HAN->SGN,17603,21707,VN7552,VN7552,VN-A356,VN-A356,3.15,False
HAN->SGN,17605,21740,VN213,VN213,VN-A862,VN-A862,1.6667,False
HAN->SGN,17606,21738,VJ137,VJ137,VN-A642,VN-A642,1.8167,False
HAN->SGN,17613,21749,QH211,QH211,PK-BBK,PK-BBK,1.9167,False
HAN->SGN,17615,21751,9G837,9G837,VN-A279,VN-A279,1.8833,False
HAN->SGN,17625,21767,VJ135,VJ135,VN-A534,VN-A534,1.8,False
HAN->SGN,17634,21775,VJ127,VJ127,VN-A539,VN-A539,1.9667,False
HAN->SGN,17636,21777,VN211,VN211,VN-A874,VN-A874,1.9833,False
HAN->SGN,17643,21791,VJ149,VJ149,LY-NVG,LY-NVG,1.8833,False
HAN->SGN,17652,21801,VU775,VU775,VN-A289,VN-A289,1.8833,False
HAN->SGN,17655,21805,VN247,VN247,VN-A871,VN-A871,1.9833,False
HAN->SGN,17661,21814,9G821,9G821,VN-A280,VN-A280,1.8833,False
HAN->SGN,17669,21820,VJ121,VJ121,VN-A811,VN-A811,2.0833,False
HAN->SGN,17671,21826,VN209,VN209,VN-A865,VN-A865,1.9333,False
HAN->SGN,17672,21829,VU751,VU751,VN-A136,VN-A136,1.9333,False
HAN->SGN,17675,21833,VJ125,VJ125,VN-A817,VN-A817,2.0333,False
HAN->SGN,17677,21838,VN245,VN245,VN-A896,VN-A896,1.9833,False
HAN->SGN,17680,21845,VJ167,VJ167,VN-A814,VN-A814,1.85,False
HAN->SGN,17689,21862,VN7013,VN7013,VN-A869,VN-A869,1.8,False
HAN->SGN,17694,21867,QH201,QH201,VN-A597,VN-A597,1.85,False
HAN->SGN,17695,21868,QH203,QH203,VN-A585,VN-A585,1.9,False
HAN->SGN,17701,21877,VN207,VN207,VN-A867,VN-A867,1.7667,False
HAN->SGN,17703,21879,VN7023,VN7023,VN-A357,VN-A357,1.7833,False
HAN->SGN,17708,21884,VN7007,VN7007,VN-A332,VN-A332,1.8333,False
HAN->SGN,17710,21887,VJ181,VJ181,VN-A542,VN-A542,1.7667,False
HAN->SGN,17711,21888,9G805,9G805,VN-A279,VN-A279,1.7667,False
HAN->SGN,17716,21893,VN243,VN243,VN-A894,VN-A894,1.7333,False
HAN->SGN,17720,21901,9G801,9G801,VN-A281,VN-A281,1.7,False
HAN->SGN,17721,21903,VU745,VU745,VN-A129,VN-A129,1.6833,False
HAN->SGN,17726,21908,VJ1123,VJ1123,VN-A672,VN-A672,1.7667,False
HAN->SGN,17727,21915,VN205,VN205,VN-A329,VN-A329,1.7333,False
HAN->SGN,17728,21916,VJ185,VJ185,VN-A643,VN-A643,1.7667,False
HAN->SGN,17729,21917,VJ179,VJ179,VN-A657,VN-A657,1.75,False
HAN->SGN,17730,21927,VJ1165,VJ1165,VN-A693,VN-A693,1.8,False
HAN->SGN,17735,21946,VU781,VU781,VN-A289,VN-A289,1.6667,False
HAN->SGN,17736,21948,VN7235,VN7235,VN-A870,VN-A870,1.6333,False
HAN->SGN,17740,21957,VN7025,VN7025,VN-A614,VN-A614,1.6833,False
HAN->SGN,17752,21966,VN7011,VN7011,VN-A869,VN-A869,1.6833,False
HAN->SGN,17753,21968,9G8895,9G8895,VN-A282,VN-A282,1.65,False
HAN->SGN,17761,21970,QH280,QH280,VN-A597,VN-A597,1.7167,False
HAN->SGN,17769,21984,VJ1125,VJ1125,VN-A542,VN-A542,1.85,False
HAN->SGN,17780,23039,VJ187,VJ187,VN-A639,VN-A639,2.0333,False
HAN->SGN,17781,23043,QH273,QH273,VN-A227,VN-A227,1.9167,False
HAN->SGN,17783,23044,VN1544,VN1544,VN-A609,VN-A609,2.0,False
HAN->SGN,17784,23045,VN6025,VN6025,VN-A363,VN-A363,1.9667,False
HAN->SGN,17786,23046,VJ155,VJ155,VN-A648,VN-A648,2.0333,False
HAN->SGN,17790,23054,VN7251,VN7251,VN-A393,VN-A393,1.9167,False
HAN->SGN,17791,23055,9G869,9G869,VN-A280,VN-A280,1.9167,False
HAN->SGN,17792,23058,VJ147,VJ147,VN-A523,VN-A523,1.8667,False
HAN->SGN,17796,23062,9G885,9G885,VN-A279,VN-A279,1.8667,False
HAN->SGN,17803,23070,9G895,9G895,VN-A286,VN-A286,1.9833,False
HAN->SGN,17806,23074,VN7021,VN7021,VN-A899,VN-A899,2.0,False
HAN->SGN,17807,23075,VN267,VN267,VN-A332,VN-A332,2.0,False
HAN->SGN,17811,23082,VN221,VN221,VN-A866,VN-A866,1.9833,False
HAN->SGN,17815,23086,VJ165,VJ165,VN-A657,VN-A657,2.0167,False
HAN->SGN,17818,22049,VU701,VU701,VN-A129,VN-A129,2.0,False
HAN->SGN,17820,22059,VU787,VU787,VN-A289,VN-A289,1.9333,False
HAN->SGN,17821,22060,VJ173,VJ173,VN-A580,VN-A580,1.95,False
HAN->SGN,17823,22066,VN263,VN263,VN-A886,VN-A886,1.8667,False
HAN->SGN,17832,22076,VN219,VN219,VN-A872,VN-A872,2.0833,False
HAN->SGN,17836,22084,9G873,9G873,VN-A284,VN-A284,1.9833,False
HAN->SGN,17839,22091,VJ145,VJ145,VN-A817,VN-A817,1.8333,False
HAN->SGN,17840,22092,VJ163,VJ163,LY-MLI,LY-MLI,1.8833,False
HAN->SGN,17845,22095,QH263,QH263,VN-A597,VN-A597,2.0333,False
HAN->SGN,17847,22099,VJ193,VJ193,VN-A629,VN-A629,1.9667,False
HAN->SGN,17855,22112,VN231,VN231,VN-A888,VN-A888,1.85,False
HAN->SGN,17860,22117,VN259,VN259,VN-A879,VN-A879,1.95,False
HAN->SGN,17863,22120,VN273,VN273,VN-A890,VN-A890,2.0,False
HAN->SGN,17867,22123,QH271,QH271,VN-A596,VN-A596,2.1,False
HAN->SGN,17880,22135,VN7047,VN7047,VN-A501,VN-A501,2.3,False
HAN->SGN,17883,22138,VN257,VN257,VN-A874,VN-A874,2.35,False
HAN->SGN,17887,22140,VU779,VU779,9H-MLW,9H-MLW,2.5,False
HAN->SGN,17890,22147,VJ191,VJ191,VN-A537,VN-A537,2.35,False
HAN->SGN,17891,22152,VN217,VN217,VN-A877,VN-A877,2.2167,False
HAN->SGN,17892,22161,QH255,QH255,PK-BBK,PK-BBK,2.1,False
HAN->SGN,17896,22168,9G837,9G837,VN-A280,VN-A280,2.0667,False
HAN->SGN,17901,22175,9G853,9G853,VN-A279,VN-A279,2.0,False
HAN->SGN,17914,22189,VN249,VN249,VN-A861,VN-A861,2.1333,False
HAN->SGN,17915,22193,VN215,VN215,VN-A866,VN-A866,2.0167,False
HAN->SGN,17926,22219,9G845,9G845,VN-A281,VN-A281,1.9,False
HAN->SGN,17927,22220,VN253,VN253,VN-A894,VN-A894,1.9,False
HAN->SGN,17928,22221,VJ137,VJ137,VN-A642,VN-A642,1.9167,False
HAN->SGN,17934,22228,VN213,VN213,VN-A886,VN-A886,1.95,False
HAN->SGN,17936,22229,QH251,QH251,JU-1410,JU-1410,2.0,False
HAN->SGN,17950,22239,VN251,VN251,VN-A873,VN-A873,2.2167,False
HAN->SGN,17966,22261,VN247,VN247,VN-A890,VN-A890,2.0833,False
HAN->SGN,17976,22281,VJ181,VJ181,VN-A641,VN-A641,2.0,False
HAN->SGN,17977,22283,VN211,VN211,VN-A864,VN-A864,1.9667,False
HAN->SGN,17986,22296,VJ149,VJ149,LY-NVG,LY-NVG,2.0,False
HAN->SGN,17990,22301,QH211,QH211,PK-BBK,PK-BBK,2.05,False
HAN->SGN,17991,22302,VN7209,VN7209,VN-A326,VN-A326,2.0833,False
HAN->SGN,17992,22307,VU775,VU775,VN-A136,VN-A136,1.9333,False
HAN->SGN,17993,22312,9G805,9G805,VN-A280,VN-A280,1.7667,False
HAN->SGN,17995,22314,9G821,9G821,VN-A279,VN-A279,1.7833,False
HAN->SGN,18002,22317,VU751,VU751,VN-A289,VN-A289,2.0167,False
HAN->SGN,18011,22331,VN209,VN209,VN-A861,VN-A861,1.9333,False
HAN->SGN,18012,22333,VN245,VN245,VN-A863,VN-A863,1.9333,False
HAN->SGN,18032,22360,QH203,QH203,VN-A585,VN-A585,1.9833,False
HAN->SGN,18043,22376,VN207,VN207,VN-A886,VN-A886,1.8333,False
HAN->SGN,18047,22386,VN7045,VN7045,VN-A618,VN-A618,1.6,False
HAN->SGN,18048,22384,VJ1123,VJ1123,VN-A639,VN-A639,1.8,False
HAN->SGN,18059,22400,9G801,9G801,VN-A281,VN-A281,1.8667,False
HAN->SGN,18060,22402,VU745,VU745,VN-A129,VN-A129,1.8667,False
HAN->SGN,18062,22405,VN7027,VN7027,VN-A890,VN-A890,1.8333,False
HAN->SGN,18064,22408,VN7005,VN7005,VN-A625,VN-A625,1.8667,False
HAN->SGN,18065,22409,VJ179,VJ179,VN-A693,VN-A693,1.85,False
HAN->SGN,18073,22441,VJ171,VJ171,VN-A815,VN-A815,1.9167,False
HAN->SGN,18079,22449,9G8895,9G8895,VN-A282,VN-A282,1.8667,False
HAN->SGN,18084,22455,QH283,QH283,PK-BBK,PK-BBK,1.9833,False
HAN->SGN,18085,22461,VN7011,VN7011,VN-A866,VN-A866,1.8333,False
HAN->SGN,18086,22460,VJ159,VJ159,VN-A673,VN-A673,1.9167,False
HAN->SGN,18102,22471,VN616,VN616,VN-A623,VN-A623,2.3667,False
HAN->SGN,18111,22484,VJ161,VJ161,VN-A634,VN-A634,2.5333,False
HAN->SGN,18113,22485,QH271,QH271,VN-A596,VN-A596,2.5833,False
HAN->SGN,18118,22491,QH273,QH273,VN-A227,VN-A227,2.65,False
HAN->SGN,18120,22495,VN6025,VN6025,VN-A363,VN-A363,2.7833,False
HAN->SGN,18122,22499,9G885,9G885,VN-A280,VN-A280,2.7833,False
HAN->SGN,18126,23544,VN6025,VN6025,VN-A363,VN-A363,2.5333,False
HAN->SGN,18127,23554,VN7253,VN7253,VN-A619,VN-A619,2.1667,False
HAN->SGN,18130,23558,VN221,VN221,VN-A865,VN-A865,2.1667,False
HAN->SGN,18131,23548,VN267,VN267,VN-A873,VN-A873,2.5833,False
HAN->SGN,18133,23559,VN7642,VN7642,VN-A618,VN-A618,2.2667,False
HAN->SGN,18135,23562,9G895,9G895,VN-A279,VN-A279,2.35,False
HAN->SGN,18139,23574,9G885,9G885,VN-A286,VN-A286,2.3333,False
HAN->SGN,18140,23579,VN7211,VN7211,VN-A601,VN-A601,2.2667,False
HAN->SGN,18144,23588,VJ123,VJ123,VN-A523,VN-A523,2.1333,False
HAN->SGN,18145,23589,VN7217,VN7217,VN-A608,VN-A608,2.1333,False
HAN->SGN,18148,23584,VU787,VU787,VN-A136,VN-A136,2.4667,False
HAN->SGN,18149,23586,VJ161,VJ161,VN-A698,VN-A698,2.4167,False
HAN->SGN,18150,23592,QH273,QH273,VN-A227,VN-A227,2.2333,False
HAN->SGN,18151,23595,VN7003,VN7003,VN-A358,VN-A358,2.1667,False
HAN->SGN,18153,23598,VN7231,VN7231,VN-A326,VN-A326,2.15,False
HAN->SGN,18160,23538,VJ180,VJ180,VN-A816,VN-A816,5.4,False
HAN->SGN,18161,22583,VJ173,VJ173,VN-A685,VN-A685,2.15,False
HAN->SGN,18162,22585,QH271,QH271,VN-A596,VN-A596,2.1167,False
HAN->SGN,18163,22590,VN7249,VN7249,VN-A874,VN-A874,1.9833,False
HAN->SGN,18165,22592,VN7247,VN7247,VN-A603,VN-A603,2.1333,False
HAN->SGN,18170,22596,VN7223,VN7223,VN-A399,VN-A399,2.2667,False
HAN->SGN,18172,22601,VN219,VN219,VN-A877,VN-A877,2.0833,False
HAN->SGN,18182,22617,VN231,VN231,VN-A864,VN-A864,1.9333,False
HAN->SGN,18185,22620,9G873,9G873,VN-A280,VN-A280,2.0167,False
HAN->SGN,18188,22623,9G869,9G869,VN-A284,VN-A284,2.0167,False
HAN->SGN,18200,22639,VN259,VN259,VN-A872,VN-A872,2.0167,False
HAN->SGN,18204,22647,VN7255,VN7255,VN-A868,VN-A868,1.9333,False
HAN->SGN,18210,22656,VU779,VU779,9H-MLW,9H-MLW,1.9,False
HAN->SGN,18211,22660,VN249,VN249,VN-A866,VN-A866,1.8667,False
HAN->SGN,18217,22666,VN257,VN257,VN-A892,VN-A892,1.9333,False
HAN->SGN,18225,22672,VN7047,VN7047,VN-A619,VN-A619,2.1333,False
HAN->SGN,18226,22674,QH255,QH255,PK-BBK,PK-BBK,2.0833,False
HAN->SGN,18229,22677,VJ188,VJ188,LY-NVE,LY-NVE,2.1333,False
HAN->SGN,18231,22680,VJ191,VJ191,VN-A546,VN-A546,2.1167,False
HAN->SGN,18232,22682,VJ195,VJ195,VN-A814,VN-A814,2.0333,False
HAN->SGN,18234,22685,VN217,VN217,VN-A873,VN-A873,2.0167,False
HAN->SGN,18239,22689,9G853,9G853,VN-A286,VN-A286,2.0833,False
HAN->SGN,18242,22700,VJ145,VJ145,VN-A820,VN-A820,1.8,False
HAN->SGN,18248,22706,VJ175,VJ175,VN-A522,VN-A522,2.0,False
HAN->SGN,18261,22722,VN7229,VN7229,VN-A893,VN-A893,2.1667,False
HAN->SGN,18264,22725,VN7291,VN7291,VN-A888,VN-A888,2.2333,False
HAN->SGN,18269,22735,VN253,VN253,VN-A889,VN-A889,2.15,False
HAN->SGN,18271,22738,VN417,VN417,VN-A874,VN-A874,2.1333,False
HAN->SGN,18276,22747,VJ143,VJ143,VN-A816,VN-A816,2.05,False
HAN->SGN,18277,22748,VJ137,VJ137,VN-A644,VN-A644,2.0833,False
HAN->SGN,18278,22750,VN7259,VN7259,VN-A877,VN-A877,2.1,False
HAN->SGN,18283,22764,VN213,VN213,VN-A869,VN-A869,1.8833,False
HAN->SGN,18287,22774,9G837,9G837,VN-A284,VN-A284,1.7,False
HAN->SGN,18295,22778,VJ135,VJ135,VN-A639,VN-A639,1.8667,False
HAN->SGN,18301,22785,VN251,VN251,VN-A864,VN-A864,1.85,False
HAN->SGN,18306,22797,VN211,VN211,VN-A868,VN-A868,1.8,False
HAN->SGN,18323,22813,VN247,VN247,VN-A862,VN-A862,2.05,False
HAN->SGN,18324,22814,VJ149,VJ149,LY-NVG,LY-NVG,2.05,False
HAN->SGN,18335,22835,VU775,VU775,VN-A289,VN-A289,1.9,False
HAN->SGN,18343,22849,9G821,9G821,VN-A286,VN-A286,1.9833,False
HAN->SGN,18346,22853,VN209,VN209,VN-A865,VN-A865,2.0667,False
HAN->SGN,18347,22854,VJ125,VJ125,VN-A820,VN-A820,2.0833,False
HAN->SGN,18349,22855,VU751,VU751,VN-A136,VN-A136,2.1333,False
HAN->SGN,18351,22859,VJ127,VJ127,VN-A542,VN-A542,2.0,False
HAN->SGN,18367,22875,VN245,VN245,VN-A893,VN-A893,2.1,False
HAN->SGN,18369,22877,VN7227,VN7227,VN-A397,VN-A397,2.3333,False
HAN->SGN,18380,22893,QH203,QH203,VN-A585,VN-A585,2.4,False
HAN->SGN,18381,22898,VN207,VN207,VN-A869,VN-A869,2.1833,False
HAN->SGN,18384,22899,VN7031,VN7031,VN-A877,VN-A877,2.2667,False
HAN->SGN,18389,22906,9G805,9G805,VN-A284,VN-A284,2.05,False
HAN->SGN,18390,22910,VN7208,VN7208,VN-A503,VN-A503,1.9,False
HAN->SGN,18396,22917,VN243,VN243,VN-A395,VN-A395,1.85,False
HAN->SGN,18400,22920,VJ1166,VJ1166,VN-A639,VN-A639,2.0167,False
HAN->SGN,18401,22926,9G801,9G801,VN-A281,VN-A281,1.9,False
HAN->SGN,18402,22927,QH201,QH201,VN-A227,VN-A227,1.9,False
HAN->SGN,18405,22941,VN205,VN205,VN-A613,VN-A613,1.9,False
HAN->SGN,18407,22946,VJ185,VJ185,VN-A641,VN-A641,1.7833,False
HAN->SGN,18408,22952,VJ179,VJ179,VN-A657,VN-A657,1.7333,False
HAN->SGN,18415,22964,VJ1121,VJ1121,VN-A528,VN-A528,1.7833,False
HAN->SGN,18431,22994,9G8895,9G8895,VN-A282,VN-A282,1.7167,False
HAN->SGN,18436,22997,VJ161,VJ161,VN-A575,VN-A575,1.7,False
HAN->SGN,18437,22999,VJ159,VJ159,VN-A629,VN-A629,1.65,False
HAN->SGN,18456,23020,VN7215,VN7215,VN-A877,VN-A877,2.1167,False
HAN->SGN,18458,23025,VJ123,VJ123,VN-A542,VN-A542,2.15,False
HAN->SGN,18460,23027,VJ1125,VJ1125,VN-A697,VN-A697,2.1667,False
HAN->SGN,18463,23031,QH283,QH283,PK-BBK,PK-BBK,2.1667,False
HAN->SGN,18466,24071,QH283,QH283,PK-BBK,PK-BBK,2.5333,False
HAN->SGN,18472,24076,VN6025,VN6025,VN-A363,VN-A363,2.5833,False
HAN->SGN,18474,24082,VU701,VU701,VN-A129,VN-A129,2.45,False
HAN->SGN,18476,24080,VN7215,VN7215,VN-A324,VN-A324,2.6333,False
HAN->SGN,18477,24081,VJ123,VJ123,VN-A667,VN-A667,2.7,False
HAN->SGN,18480,24089,VN7251,VN7251,VN-A619,VN-A619,2.5167,False
HAN->SGN,18482,24096,VN7217,VN7217,VN-A332,VN-A332,2.4167,False
HAN->SGN,18483,24097,9G885,9G885,VN-A284,VN-A284,2.45,False
HAN->SGN,18485,24103,VN7021,VN7021,VN-A397,VN-A397,2.45,False
HAN->SGN,18487,24109,VN267,VN267,VN-A896,VN-A896,2.35,False
HAN->SGN,18492,24116,VN7211,VN7211,VN-A396,VN-A396,2.3333,False
HAN->SGN,18496,24124,VN221,VN221,VN-A872,VN-A872,2.3167,False
HAN->SGN,18498,24125,VJ177,VJ177,VN-A580,VN-A580,2.3667,False
HAN->SGN,18500,24127,VN263,VN263,VN-A863,VN-A863,2.45,False
HAN->SGN,18501,23088,VN265,VN265,VN-A890,VN-A890,2.4167,False
HAN->SGN,18507,23095,VJ155,VJ155,VN-A550,VN-A550,2.4167,False
HAN->SGN,18508,23096,QH273,QH273,VN-A227,VN-A227,2.4167,False
HAN->SGN,18515,23108,VN7223,VN7223,VN-A602,VN-A602,2.3167,False
HAN->SGN,18516,23109,VJ193,VJ193,VN-A651,VN-A651,2.3167,False
HAN->SGN,18523,23116,VJ163,VJ163,LY-MLI,LY-MLI,2.3667,False
HAN->SGN,18525,23119,VN257,VN257,VN-A866,VN-A866,2.35,False
HAN->SGN,18527,23123,9G873,9G873,VN-A280,VN-A280,2.3167,False
HAN->SGN,18538,23136,VN7041,VN7041,VN-A873,VN-A873,2.4,False
HAN->SGN,18542,23142,QH263,QH263,VN-A596,VN-A596,2.4333,False
HAN->SGN,18544,23145,VN259,VN259,VN-A868,VN-A868,2.4167,False
HAN->SGN,18545,23149,9G869,9G869,VN-A286,VN-A286,2.3333,False
HAN->SGN,18546,23148,VN7247,VN7247,VN-A338,VN-A338,2.45,False
HAN->SGN,18547,23150,VJ460,VJ460,VN-A636,VN-A636,2.4167,False
HAN->SGN,18554,23164,QH271,QH271,VN-A597,VN-A597,2.2667,False
HAN->SGN,18560,23178,VJ147,VJ147,VN-A525,VN-A525,2.4,False
HAN->SGN,18563,23185,VN273,VN273,VN-A891,VN-A891,2.3,False
HAN->SGN,18565,23190,VN217,VN217,VN-A899,VN-A899,2.1833,False
HAN->SGN,18570,23195,VU779,VU779,9H-MLW,9H-MLW,2.2333,False
HAN->SGN,18572,23199,QH255,QH255,PK-BBK,PK-BBK,2.2167,False
HAN->SGN,18584,23214,VN249,VN249,VN-A512,VN-A512,2.1,False
HAN->SGN,18587,23217,9G853,9G853,VN-A284,VN-A284,2.1167,False
HAN->SGN,18588,23219,VJ191,VJ191,VN-A698,VN-A698,2.1,False
HAN->SGN,18597,23229,VN253,VN253,VN-A867,VN-A867,2.1833,False
HAN->SGN,18600,23238,VN7291,VN7291,VN-A889,VN-A889,2.1333,False
HAN->SGN,18602,23241,VN247,VN247,VN-A888,VN-A888,2.0833,False
HAN->SGN,18607,23244,VN7255,VN7255,VN-A872,VN-A872,2.2,False
HAN->SGN,18609,23248,VN213,VN213,VN-A863,VN-A863,2.2167,False
HAN->SGN,18612,23257,VN251,VN251,VN-A877,VN-A877,1.9833,False
HAN->SGN,18618,23264,VN7015,VN7015,VN-A886,VN-A886,2.0167,False
HAN->SGN,18621,23269,VJ143,VJ143,VN-A816,VN-A816,1.9667,False
HAN->SGN,18627,23272,VJ137,VJ137,VN-A543,VN-A543,2.1167,False
HAN->SGN,18629,23276,QH251,QH251,ER-00005,ER-00005,2.0,False
HAN->SGN,18631,23281,VU751,VU751,VN-A289,VN-A289,1.9167,False
HAN->SGN,18635,23288,VJ179,VJ179,VN-A693,VN-A693,1.8333,False
HAN->SGN,18644,23298,9G837,9G837,VN-A286,VN-A286,1.7333,False
HAN->SGN,18646,23299,VJ133,VJ133,VN-A635,VN-A635,1.8,False
HAN->SGN,18648,23301,VN7021,VN7021,VN-A868,VN-A868,1.8,False
HAN->SGN,18651,23306,VJ149,VJ149,LY-NVG,LY-NVG,1.7833,False
HAN->SGN,18655,23313,VN7244,VN7244,VN-A610,VN-A610,1.7167,False
HAN->SGN,18667,23328,VN211,VN211,VN-A891,VN-A891,1.65,False
HAN->SGN,18681,23341,QH211,QH211,PK-BBK,PK-BBK,1.9667,False
HAN->SGN,18683,23348,VU775,VU775,VN-A136,VN-A136,1.8,False
HAN->SGN,18692,23361,9G821,9G821,VN-A284,VN-A284,1.9167,False
HAN->SGN,18698,23366,VN209,VN209,VN-A867,VN-A867,2.05,False
HAN->SGN,18700,23376,VJ121,VJ121,VN-A820,VN-A820,1.8333,False
HAN->SGN,18712,23398,VN245,VN245,VN-A863,VN-A863,1.75,False
HAN->SGN,18716,23400,VJ1166,VJ1166,VN-A642,VN-A642,1.9167,False
HAN->SGN,18723,23410,VN7013,VN7013,VN-A356,VN-A356,1.7333,False
HAN->SGN,18730,23414,QH203,QH203,VN-A585,VN-A585,1.7833,False
HAN->SGN,18732,23418,VJ1121,VJ1121,VN-A641,VN-A641,1.6667,False
HAN->SGN,18735,23419,VN207,VN207,VN-A886,VN-A886,1.8,False
HAN->SGN,18739,23426,VN7045,VN7045,VN-A616,VN-A616,1.7,False
HAN->SGN,18740,23422,VU701,VU701,VN-A289,VN-A289,1.9333,False
HAN->SGN,18741,23428,VU745,VU745,VN-A129,VN-A129,1.7167,False
HAN->SGN,18746,23433,9G805,9G805,VN-A286,VN-A286,1.7167,False
HAN->SGN,18748,23439,VN243,VN243,VN-A898,VN-A898,1.65,False
HAN->SGN,18750,23446,QH201,QH201,VN-A227,VN-A227,1.7333,False
HAN->SGN,18752,23447,VN7011,VN7011,VN-A619,VN-A619,1.8,False
HAN->SGN,18754,23452,VN205,VN205,VN-A623,VN-A623,1.7667,False
HAN->SGN,18756,23459,VJ185,VJ185,VN-A552,VN-A552,1.7167,False
HAN->SGN,18768,23483,VN7209,VN7209,VN-A332,VN-A332,1.75,False
HAN->SGN,18771,23488,9G8803,9G8803,VN-A284,VN-A284,1.7,False
HAN->SGN,18784,23507,9G8895,9G8895,VN-A282,VN-A282,1.6833,False
HAN->SGN,18787,23509,VJ155,VJ155,VN-A642,VN-A642,1.7333,False
HAN->SGN,18798,23514,VN7035,VN7035,VN-A621,VN-A621,2.1167,False
HAN->SGN,18801,23516,VJ1125,VJ1125,VN-A641,VN-A641,2.25,False
HAN->SGN,18802,23517,QH293,QH293,VN-A585,VN-A585,2.2333,False
HAN->SGN,18805,23524,VN7251,VN7251,VN-A866,VN-A866,2.1833,False
HAN->SGN,18817,23539,QH283,QH283,PK-BBK,PK-BBK,2.3667,False
HAN->SGN,18818,23542,VN7297,VN7297,VN-A393,VN-A393,2.35,False
HAN->SGN,18828,24582,VJ123,VJ123,VN-A651,VN-A651,2.5833,False
HAN->SGN,18829,24577,9G7897,9G7897,VN-A281,VN-A281,2.8333,False
HAN->SGN,18830,24585,VN6025,VN6025,VN-A363,VN-A363,2.65,False
HAN->SGN,18834,24601,VN7251,VN7251,VN-A622,VN-A622,2.2167,False
HAN->SGN,18835,24603,QH283,QH283,VN-A596,VN-A596,2.25,False
HAN->SGN,18836,24605,9G895,9G895,VN-A279,VN-A279,2.2333,False
HAN->SGN,18837,24610,9G885,9G885,VN-A286,VN-A286,2.1,False
HAN->SGN,18838,24614,VN7023,VN7023,VN-A507,VN-A507,1.9833,False
HAN->SGN,18840,24615,VN267,VN267,VN-A323,VN-A323,2.0833,False
HAN->SGN,18844,24622,VN265,VN265,VN-A886,VN-A886,2.0167,False
HAN->SGN,18848,24627,QH271,QH271,VN-A227,VN-A227,2.1833,False
HAN->SGN,18850,23603,QH273,QH273,PK-BBK,PK-BBK,2.15,False
HAN->SGN,18852,23605,VN7245,VN7245,VN-A878,VN-A878,2.1833,False
HAN->SGN,18853,23606,VN221,VN221,VN-A326,VN-A326,2.25,False
HAN->SGN,18856,23608,VN217,VN217,VN-A893,VN-A893,2.35,False
HAN->SGN,18863,23626,VU787,VU787,VN-A136,VN-A136,2.2,False
HAN->SGN,18867,23637,VN263,VN263,VN-A877,VN-A877,1.9667,False
HAN->SGN,18869,23642,VJ193,VJ193,VN-A814,VN-A814,1.95,False
HAN->SGN,18875,23646,9G873,9G873,VN-A280,VN-A280,2.0667,False
HAN->SGN,18879,23653,VJ163,VJ163,LY-MLI,LY-MLI,1.95,False
HAN->SGN,18880,23655,VN219,VN219,VN-A872,VN-A872,1.9333,False
HAN->SGN,18881,23656,VN7049,VN7049,VN-A512,VN-A512,1.95,False
HAN->SGN,18885,23662,VN259,VN259,VN-A896,VN-A896,1.9333,False
HAN->SGN,18886,23663,VJ173,VJ173,VN-A656,VN-A656,1.95,False
HAN->SGN,18887,23666,VN7299,VN7299,VN-A874,VN-A874,1.8833,False
HAN->SGN,18889,23669,VJ177,VJ177,VN-A820,VN-A820,1.9667,False
HAN->SGN,18899,23681,VN231,VN231,VN-A888,VN-A888,1.9833,False
HAN->SGN,18900,23682,9G869,9G869,VN-A284,VN-A284,2.0167,False
HAN->SGN,18908,23695,VN257,VN257,VN-A879,VN-A879,2.0833,False
HAN->SGN,18914,23702,VU779,VU779,9H-MLW,9H-MLW,2.1167,False
HAN->SGN,18924,23718,VJ145,VJ145,VN-A812,VN-A812,1.9667,False
HAN->SGN,18929,23722,QH255,QH255,VN-A596,VN-A596,2.05,False
HAN->SGN,18938,23734,VJ191,VJ191,VN-A662,VN-A662,2.05,False
HAN->SGN,18939,23737,9G853,9G853,VN-A286,VN-A286,2.0,False
HAN->SGN,18940,23741,VJ195,VJ195,VN-A816,VN-A816,1.8833,False
HAN->SGN,18942,23747,VJ151,VJ151,LY-NVE,LY-NVE,1.7667,False
HAN->SGN,18944,23751,VN273,VN273,VN-A866,VN-A866,1.7,False
HAN->SGN,18947,23754,VJ906,VJ906,VN-A537,VN-A537,1.7333,False
HAN->SGN,18952,23759,VN249,VN249,VN-A895,VN-A895,1.7333,False
HAN->SGN,18954,23761,VN7291,VN7291,VN-A886,VN-A886,1.75,False
HAN->SGN,18958,23766,VN213,VN213,VN-A873,VN-A873,1.8167,False
HAN->SGN,18962,23774,VN215,VN215,VN-A878,VN-A878,1.75,False
HAN->SGN,18964,23776,VU775,VU775,VN-A289,VN-A289,1.8333,False
HAN->SGN,18974,23796,VN253,VN253,VN-A893,VN-A893,1.7,False
HAN->SGN,18981,23808,QH251,QH251,JU-1410,JU-1410,1.7167,False
HAN->SGN,18992,23824,9G837,9G837,VN-A284,VN-A284,1.8,False
HAN->SGN,18993,23825,VJ129,VJ129,VN-A820,VN-A820,1.8167,False
HAN->SGN,18996,23831,VN251,VN251,VN-A865,VN-A865,1.8833,False
