time,Airport,temperature,precipitation,cloudcover,wind_speed,wind_direction,pressure,humidity,visibility,Visibility_SM,Visibility_Deficit_5KM_M,Visibility_Deficit_3SM_M,Visibility_Severity_Score,Wind_Sector,Wind_Runway_Relative_Angle_Deg,Crosswind_Kmh,Headwind_Kmh,Tailwind_Default_Runway_Kmh,Wind_Kt,Crosswind_Kt,Headwind_Kt,Tailwind_Default_Runway_Kt,Temp_Change_1H_C,Temp_Change_3H_C,Pressure_Change_3H_Hpa,Precip_Cumsum_1H_Mm,Precip_Cumsum_3H_Mm,Precip_Cumsum_6H_Mm,Wind_Gust_Estimate_Kmh,Crosswind_Max_3H_Kmh,Wind_Gust_Estimate_Kt,Crosswind_Max_3H_Kt,Gust_Variation_Kmh,Gust_Variation_Kt,Is_Rain,Is_Heavy_Rain,Is_Strong_Wind,Is_Gale_Wind,Is_Low_Visibility,Is_Fog,Is_Dewpoint_Spread_Le_1_5C,Is_Radiation_Fog_Risk,Is_WMO_Fog_Code,Is_WMO_Rain_Code,Is_WMO_Thunderstorm_Code,Is_Below_3SM_Visibility,Is_Below_1SM_Visibility,Is_Crosswind_10kt,Is_Crosswind_15kt,Is_Crosswind_20kt,Is_Tailwind_Default_Runway_5kt,Is_Low_Ceiling_Risk,Is_Severe_Convection_Risk,Is_Freezing,Is_Extreme_Heat,Is_Thunderstorm_Risk,Convective_Severity_Score,Runway_Wet_Risk,Forced_Runway_Swap_Risk,Runway_Ice_Risk,Weather_Delay_Risk_Score,Aviation_Operational_Risk_Score
2026-02-21 10:00:00,DAD,24.8,0.0,34,12.9,159,1013.2,69,24140.0,15.0,0.0,0.0,0,S,169.0,2.46,-12.66,12.66,6.97,1.33,-6.84,6.84,1.8,5.0,0.2,0.0,0.0,0.0,12.9,2.46,6.97,1.33,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-21 11:00:00,DAD,26.0,0.0,41,13.6,150,1012.1,61,24140.0,15.0,0.0,0.0,0,SE,160.0,4.65,-12.78,12.78,7.34,2.51,-6.9,6.9,1.2,4.9,-1.2,0.0,0.0,0.0,13.6,4.65,7.34,2.51,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-21 12:00:00,DAD,26.4,0.0,4,12.6,127,1010.6,62,24140.0,15.0,0.0,0.0,0,SE,137.0,8.59,-9.22,9.22,6.8,4.64,-4.98,4.98,0.4,3.4,-2.7,0.0,0.0,0.0,13.6,8.59,7.34,4.64,1.0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 13:00:00,DAD,26.0,0.0,1,13.6,120,1009.5,66,24140.0,15.0,0.0,0.0,0,SE,130.0,10.42,-8.74,8.74,7.34,5.63,-4.72,4.72,-0.4,1.2,-3.7,0.0,0.0,0.0,13.6,10.42,7.34,5.63,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 14:00:00,DAD,25.9,0.0,0,14.3,115,1008.4,67,24140.0,15.0,0.0,0.0,0,SE,125.0,11.71,-8.2,8.2,7.72,6.32,-4.43,4.43,-0.1,-0.1,-3.7,0.0,0.0,0.0,14.3,11.71,7.72,6.32,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 15:00:00,DAD,25.8,0.0,0,15.0,116,1007.7,67,24140.0,15.0,0.0,0.0,0,SE,126.0,12.14,-8.82,8.82,8.1,6.55,-4.76,4.76,-0.1,-0.6,-2.9,0.0,0.0,0.0,15.0,12.14,8.1,6.55,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 16:00:00,DAD,25.1,0.0,1,15.7,117,1007.4,71,24140.0,15.0,0.0,0.0,0,SE,127.0,12.54,-9.45,9.45,8.48,6.77,-5.1,5.1,-0.7,-0.9,-2.1,0.0,0.0,0.0,15.7,12.54,8.48,6.77,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-21 17:00:00,DAD,24.4,0.0,0,15.3,122,1007.5,75,24140.0,15.0,0.0,0.0,0,SE,132.0,11.37,-10.24,10.24,8.26,6.14,-5.53,5.53,-0.7,-1.5,-0.9,0.0,0.0,0.0,15.7,12.54,8.48,6.77,0.4,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-21 18:00:00,DAD,23.6,0.0,0,13.9,132,1008.0,79,24140.0,15.0,0.0,0.0,0,SE,142.0,8.56,-10.95,10.95,7.51,4.62,-5.91,5.91,-0.8,-2.2,0.3,0.0,0.0,0.0,15.7,12.54,8.48,6.77,1.8,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-21 19:00:00,DAD,23.4,0.0,2,12.4,144,1008.5,82,24140.0,15.0,0.0,0.0,0,SE,154.0,5.44,-11.15,11.15,6.7,2.94,-6.02,6.02,-0.2,-1.7,1.1,0.0,0.0,0.0,15.3,11.37,8.26,6.14,2.9,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-21 20:00:00,DAD,23.2,0.0,6,12.5,150,1009.3,84,24140.0,15.0,0.0,0.0,0,SE,160.0,4.28,-11.75,11.75,6.75,2.31,-6.34,6.34,-0.2,-1.2,1.8,0.0,0.0,0.0,13.9,8.56,7.51,4.62,1.4,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-21 21:00:00,DAD,23.1,0.0,15,13.8,160,1009.6,84,24140.0,15.0,0.0,0.0,0,S,170.0,2.4,-13.59,13.59,7.45,1.29,-7.34,7.34,-0.1,-0.5,1.6,0.0,0.0,0.0,13.8,5.44,7.45,2.94,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-21 22:00:00,DAD,22.9,0.0,56,12.7,168,1010.1,85,24140.0,15.0,0.0,0.0,0,S,178.0,0.44,-12.69,12.69,6.86,0.24,-6.85,6.85,-0.2,-0.5,1.6,0.0,0.0,0.0,13.8,4.28,7.45,2.31,1.1,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-21 23:00:00,DAD,22.4,0.0,9,10.1,168,1009.7,87,24140.0,15.0,0.0,0.0,0,S,178.0,0.35,-10.09,10.09,5.45,0.19,-5.45,5.45,-0.5,-0.8,0.4,0.0,0.0,0.0,13.8,2.4,7.45,1.29,3.7,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-22 00:00:00,DAD,22.0,0.0,5,9.1,165,1009.3,88,24140.0,15.0,0.0,0.0,0,S,175.0,0.79,-9.07,9.07,4.91,0.43,-4.89,4.89,-0.4,-1.1,-0.3,0.0,0.0,0.0,12.7,0.79,6.86,0.43,3.6,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 01:00:00,DAD,21.6,0.0,3,9.5,169,1008.9,91,24140.0,15.0,0.0,0.0,0,S,179.0,0.17,-9.5,9.5,5.13,0.09,-5.13,5.13,-0.4,-1.3,-1.2,0.0,0.0,0.0,10.1,0.79,5.45,0.43,0.6,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-22 02:00:00,DAD,21.1,0.0,7,7.9,176,1008.3,95,24140.0,15.0,0.0,0.0,0,S,174.0,0.83,-7.86,7.86,4.27,0.45,-4.24,4.24,-0.5,-1.3,-1.4,0.0,0.0,0.0,9.5,0.83,5.13,0.45,1.6,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 03:00:00,DAD,20.8,0.0,35,7.1,174,1007.8,97,24140.0,15.0,0.0,0.0,0,S,176.0,0.5,-7.08,7.08,3.83,0.27,-3.82,3.82,-0.3,-1.2,-1.5,0.0,0.0,0.0,9.5,0.83,5.13,0.45,2.4,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 04:00:00,DAD,20.6,0.0,76,5.6,184,1007.7,97,24140.0,15.0,0.0,0.0,0,S,166.0,1.35,-5.43,5.43,3.02,0.73,-2.93,2.93,-0.2,-1.0,-1.2,0.0,0.0,0.0,7.9,1.35,4.27,0.73,2.3,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 05:00:00,DAD,20.4,0.0,80,5.5,191,1008.1,97,24140.0,15.0,0.0,0.0,0,S,159.0,1.97,-5.13,5.13,2.97,1.06,-2.77,2.77,-0.2,-0.7,-0.2,0.0,0.0,0.0,7.1,1.97,3.83,1.06,1.6,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 06:00:00,DAD,20.2,0.0,73,5.8,194,1008.8,97,24140.0,15.0,0.0,0.0,0,S,156.0,2.36,-5.3,5.3,3.13,1.27,-2.86,2.86,-0.2,-0.6,1.0,0.0,0.0,0.0,5.8,2.36,3.13,1.27,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 07:00:00,DAD,20.6,0.0,80,7.6,180,1009.1,96,24140.0,15.0,0.0,0.0,0,S,170.0,1.32,-7.48,7.48,4.1,0.71,-4.04,4.04,0.4,0.0,1.4,0.0,0.0,0.0,7.6,2.36,4.1,1.27,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 08:00:00,DAD,22.2,0.0,15,6.5,180,1009.4,90,24140.0,15.0,0.0,0.0,0,S,170.0,1.13,-6.4,6.4,3.51,0.61,-3.46,3.46,1.6,1.8,1.3,0.0,0.0,0.0,7.6,2.36,4.1,1.27,1.1,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 09:00:00,DAD,24.4,0.0,53,9.7,169,1009.9,77,24140.0,15.0,0.0,0.0,0,S,179.0,0.17,-9.7,9.7,5.24,0.09,-5.24,5.24,2.2,4.2,1.1,0.0,0.0,0.0,9.7,1.32,5.24,0.71,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-22 10:00:00,DAD,26.1,0.0,32,9.3,137,1010.2,72,24140.0,15.0,0.0,0.0,0,SE,147.0,5.07,-7.8,7.8,5.02,2.73,-4.21,4.21,1.7,5.5,1.1,0.0,0.0,0.0,9.7,5.07,5.24,2.73,0.4,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 11:00:00,DAD,26.8,0.0,9,11.9,112,1009.8,69,24140.0,15.0,0.0,0.0,0,E,122.0,10.09,-6.31,6.31,6.43,5.45,-3.4,3.4,0.7,4.6,0.4,0.0,0.0,0.0,11.9,10.09,6.43,5.45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 12:00:00,DAD,26.8,0.0,3,15.6,109,1008.9,69,24140.0,15.0,0.0,0.0,0,E,119.0,13.64,-7.56,7.56,8.42,7.37,-4.08,4.08,0.0,2.4,-1.0,0.0,0.0,0.0,15.6,13.64,8.42,7.37,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 13:00:00,DAD,26.5,0.0,2,16.5,112,1008.4,71,24140.0,15.0,0.0,0.0,0,E,122.0,13.99,-8.74,8.74,8.91,7.56,-4.72,4.72,-0.3,0.4,-1.8,0.0,0.0,0.0,16.5,13.99,8.91,7.56,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 14:00:00,DAD,26.5,0.0,7,16.6,113,1007.7,72,24140.0,15.0,0.0,0.0,0,SE,123.0,13.92,-9.04,9.04,8.96,7.52,-4.88,4.88,0.0,-0.3,-2.1,0.0,0.0,0.0,16.6,13.99,8.96,7.56,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 15:00:00,DAD,26.2,0.0,14,15.2,114,1007.3,73,24140.0,15.0,0.0,0.0,0,SE,124.0,12.6,-8.5,8.5,8.21,6.8,-4.59,4.59,-0.3,-0.6,-1.6,0.0,0.0,0.0,16.6,13.99,8.96,7.56,1.4,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 16:00:00,DAD,25.6,0.0,9,14.2,116,1007.0,76,24140.0,15.0,0.0,0.0,0,SE,126.0,11.49,-8.35,8.35,7.67,6.2,-4.51,4.51,-0.6,-0.9,-1.4,0.0,0.0,0.0,16.6,13.92,8.96,7.52,2.4,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 17:00:00,DAD,24.9,0.0,5,13.5,124,1007.4,79,24140.0,15.0,0.0,0.0,0,SE,134.0,9.71,-9.38,9.38,7.29,5.24,-5.06,5.06,-0.7,-1.6,-0.3,0.0,0.0,0.0,15.2,12.6,8.21,6.8,1.7,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-22 18:00:00,DAD,24.4,0.0,8,11.8,134,1007.8,83,24140.0,15.0,0.0,0.0,0,SE,144.0,6.94,-9.55,9.55,6.37,3.75,-5.15,5.15,-0.5,-1.8,0.5,0.0,0.0,0.0,14.2,11.49,7.67,6.2,2.4,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-22 19:00:00,DAD,24.5,0.0,10,10.2,132,1008.2,84,24140.0,15.0,0.0,0.0,0,SE,142.0,6.28,-8.04,8.04,5.51,3.39,-4.34,4.34,0.1,-1.1,1.2,0.0,0.0,0.0,13.5,9.71,7.29,5.24,3.3,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 20:00:00,DAD,24.3,0.0,9,9.9,145,1009.3,85,24140.0,15.0,0.0,0.0,0,SE,155.0,4.18,-8.97,8.97,5.35,2.26,-4.84,4.84,-0.2,-0.6,1.9,0.0,0.0,0.0,11.8,6.94,6.37,3.75,1.9,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 21:00:00,DAD,24.2,0.0,7,9.3,144,1010.3,85,24140.0,15.0,0.0,0.0,0,SE,154.0,4.08,-8.36,8.36,5.02,2.2,-4.51,4.51,-0.1,-0.2,2.5,0.0,0.0,0.0,10.2,6.28,5.51,3.39,0.9,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 22:00:00,DAD,24.0,0.0,16,9.6,137,1010.5,86,24140.0,15.0,0.0,0.0,0,SE,147.0,5.23,-8.05,8.05,5.18,2.82,-4.35,4.35,-0.2,-0.5,2.3,0.0,0.0,0.0,9.9,5.23,5.35,2.82,0.3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 23:00:00,DAD,23.9,0.0,34,9.7,140,1010.5,86,24140.0,15.0,0.0,0.0,0,SE,150.0,4.85,-8.4,8.4,5.24,2.62,-4.54,4.54,-0.1,-0.4,1.2,0.0,0.0,0.0,9.7,5.23,5.24,2.82,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-23 00:00:00,DAD,23.8,0.0,38,11.5,138,1010.2,86,24140.0,15.0,0.0,0.0,0,SE,148.0,6.09,-9.75,9.75,6.21,3.29,-5.27,5.27,-0.1,-0.4,-0.1,0.0,0.0,0.0,11.5,6.09,6.21,3.29,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-23 01:00:00,DAD,23.8,0.1,36,10.2,143,1009.8,87,24140.0,15.0,0.0,0.0,0,SE,153.0,4.63,-9.09,9.09,5.51,2.5,-4.91,4.91,0.0,-0.2,-0.7,0.1,0.1,0.1,11.5,6.09,6.21,3.29,1.3,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2026-02-23 02:00:00,DAD,23.8,0.0,47,11.3,144,1009.4,85,24140.0,15.0,0.0,0.0,0,SE,154.0,4.95,-10.16,10.16,6.1,2.67,-5.48,5.48,0.0,-0.1,-1.1,0.0,0.1,0.1,11.5,6.09,6.21,3.29,0.2,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-23 03:00:00,DAD,23.6,0.0,82,12.0,152,1008.7,85,24140.0,15.0,0.0,0.0,0,SE,162.0,3.71,-11.41,11.41,6.48,2.0,-6.16,6.16,-0.2,-0.2,-1.5,0.0,0.1,0.1,12.0,4.95,6.48,2.67,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-23 04:00:00,DAD,23.3,0.0,45,10.6,159,1008.7,87,24140.0,15.0,0.0,0.0,0,S,169.0,2.02,-10.41,10.41,5.72,1.09,-5.62,5.62,-0.3,-0.5,-1.1,0.0,0.0,0.1,12.0,4.95,6.48,2.67,1.4,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-23 05:00:00,DAD,23.2,0.0,93,10.8,154,1008.8,87,24140.0,15.0,0.0,0.0,0,SE,164.0,2.98,-10.38,10.38,5.83,1.61,-5.61,5.61,-0.1,-0.6,-0.6,0.0,0.0,0.1,12.0,3.71,6.48,2.0,1.2,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-23 06:00:00,DAD,23.2,0.0,97,11.4,162,1009.6,87,24140.0,15.0,0.0,0.0,0,S,172.0,1.59,-11.29,11.29,6.16,0.86,-6.1,6.1,0.0,-0.4,0.9,0.0,0.0,0.1,11.4,2.98,6.16,1.61,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-23 07:00:00,DAD,23.4,0.0,100,11.0,159,1010.5,87,24140.0,15.0,0.0,0.0,0,S,169.0,2.1,-10.8,10.8,5.94,1.13,-5.83,5.83,0.2,0.1,1.8,0.0,0.0,0.0,11.4,2.98,6.16,1.61,0.4,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-23 08:00:00,DAD,24.4,0.0,100,12.7,157,1011.1,80,24140.0,15.0,0.0,0.0,0,SE,167.0,2.86,-12.37,12.37,6.86,1.54,-6.68,6.68,1.0,1.2,2.3,0.0,0.0,0.0,12.7,2.86,6.86,1.54,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-23 09:00:00,DAD,25.5,0.0,67,13.2,151,1011.6,73,24140.0,15.0,0.0,0.0,0,SE,161.0,4.3,-12.48,12.48,7.13,2.32,-6.74,6.74,1.1,2.3,2.0,0.0,0.0,0.0,13.2,4.3,7.13,2.32,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-23 10:00:00,DAD,26.9,0.0,59,14.4,143,1011.6,62,24140.0,15.0,0.0,0.0,0,SE,153.0,6.54,-12.83,12.83,7.78,3.53,-6.93,6.93,1.4,3.5,1.1,0.0,0.0,0.0,14.4,6.54,7.78,3.53,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-23 11:00:00,DAD,27.6,0.0,49,15.4,137,1010.8,60,24140.0,15.0,0.0,0.0,0,SE,147.0,8.39,-12.92,12.92,8.32,4.53,-6.97,6.97,0.7,3.2,-0.3,0.0,0.0,0.0,15.4,8.39,8.32,4.53,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-23 12:00:00,DAD,28.0,0.0,1,14.8,123,1009.7,60,24140.0,15.0,0.0,0.0,0,SE,133.0,10.82,-10.09,10.09,7.99,5.84,-5.45,5.45,0.4,2.5,-1.9,0.0,0.0,0.0,15.4,10.82,8.32,5.84,0.6,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-23 13:00:00,DAD,27.4,0.0,1,16.1,115,1008.9,65,24140.0,15.0,0.0,0.0,0,SE,125.0,13.19,-9.23,9.23,8.69,7.12,-4.99,4.99,-0.6,0.5,-2.7,0.0,0.0,0.0,16.1,13.19,8.69,7.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-23 14:00:00,DAD,27.2,0.0,0,16.7,115,1008.1,65,24140.0,15.0,0.0,0.0,0,SE,125.0,13.68,-9.58,9.58,9.02,7.39,-5.17,5.17,-0.2,-0.4,-2.7,0.0,0.0,0.0,16.7,13.68,9.02,7.39,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-23 15:00:00,DAD,27.0,0.0,5,15.3,114,1007.5,65,24140.0,15.0,0.0,0.0,0,SE,124.0,12.68,-8.56,8.56,8.26,6.85,-4.62,4.62,-0.2,-1.0,-2.2,0.0,0.0,0.0,16.7,13.68,9.02,7.39,1.4,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-23 16:00:00,DAD,26.2,0.0,12,13.7,109,1007.5,68,24140.0,15.0,0.0,0.0,0,E,119.0,11.98,-6.64,6.64,7.4,6.47,-3.59,3.59,-0.8,-1.2,-1.4,0.0,0.0,0.0,16.7,13.68,9.02,7.39,3.0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-23 17:00:00,DAD,25.2,0.0,9,13.1,105,1007.9,74,24140.0,15.0,0.0,0.0,0,E,115.0,11.87,-5.54,5.54,7.07,6.41,-2.99,2.99,-1.0,-2.0,-0.2,0.0,0.0,0.0,15.3,12.68,8.26,6.85,2.2,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-23 18:00:00,DAD,24.2,0.0,3,13.2,114,1008.1,80,24140.0,15.0,0.0,0.0,0,SE,124.0,10.94,-7.38,7.38,7.13,5.91,-3.99,3.99,-1.0,-2.8,0.6,0.0,0.0,0.0,13.7,11.98,7.4,6.47,0.5,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-23 19:00:00,DAD,24.2,0.0,5,10.7,127,1009.2,84,24140.0,15.0,0.0,0.0,0,SE,137.0,7.3,-7.83,7.83,5.78,3.94,-4.23,4.23,0.0,-2.0,1.7,0.0,0.0,0.0,13.2,11.87,7.13,6.41,2.5,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-23 20:00:00,DAD,24.0,0.0,2,10.8,136,1010.0,84,24140.0,15.0,0.0,0.0,0,SE,146.0,6.04,-8.95,8.95,5.83,3.26,-4.83,4.83,-0.2,-1.2,2.1,0.0,0.0,0.0,13.2,10.94,7.13,5.91,2.4,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-23 21:00:00,DAD,23.9,0.0,11,9.7,145,1010.6,85,24140.0,15.0,0.0,0.0,0,SE,155.0,4.1,-8.79,8.79,5.24,2.21,-4.75,4.75,-0.1,-0.3,2.5,0.0,0.0,0.0,10.8,7.3,5.83,3.94,1.1,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-23 22:00:00,DAD,23.8,0.0,16,10.6,152,1010.8,85,24140.0,15.0,0.0,0.0,0,SE,162.0,3.28,-10.08,10.08,5.72,1.77,-5.44,5.44,-0.1,-0.4,1.6,0.0,0.0,0.0,10.8,6.04,5.83,3.26,0.2,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-23 23:00:00,DAD,23.7,0.0,27,11.5,158,1010.5,85,24140.0,15.0,0.0,0.0,0,S,168.0,2.39,-11.25,11.25,6.21,1.29,-6.07,6.07,-0.1,-0.3,0.5,0.0,0.0,0.0,11.5,4.1,6.21,2.21,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-24 00:00:00,DAD,23.6,0.0,29,11.8,160,1010.3,85,24140.0,15.0,0.0,0.0,0,S,170.0,2.05,-11.62,11.62,6.37,1.11,-6.27,6.27,-0.1,-0.3,-0.3,0.0,0.0,0.0,11.8,3.28,6.37,1.77,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-24 01:00:00,DAD,23.5,0.0,11,11.5,160,1009.4,86,24140.0,15.0,0.0,0.0,0,S,170.0,2.0,-11.33,11.33,6.21,1.08,-6.12,6.12,-0.1,-0.3,-1.4,0.0,0.0,0.0,11.8,2.39,6.37,1.29,0.3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2026-02-24 02:00:00,DAD,23.3,0.0,8,10.2,162,1009.2,86,24140.0,15.0,0.0,0.0,0,S,172.0,1.42,-10.1,10.1,5.51,0.77,-5.45,5.45,-0.2,-0.4,-1.3,0.0,0.0,0.0,11.8,2.05,6.37,1.11,1.6,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
